start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	Thumb_R	Thumb_L	Index_R	Index_L
13.302	13.412	371.7	475.0	345.4	617.7	34.0	176.3	10.6	Apply Tip	45.11169754252333	194.19032593206063	322.8792131580531	180.48190268247
13.462	13.542	667.4	317.0	655.1	933.0	336.4	3.6	311.2	Apply Tip	340.4570779102938	500.407357188199	621.8037302368211	489.2052856221552
13.582	13.772	674.9	321.7	662.1	938.4	344.4	12.0	318.8	Apply Tip	333.98798723916127	489.92231772591265	599.8108134527992	476.23914882625786
13.862	14.032	339.0	510.3	317.8	590.7	15.7	309.9	9.1	Apply Tip	67.97491926670224	134.60338411330562	232.93592312748015	134.04216952086512
14.152	14.232	346.0	510.4	320.3	595.3	9.4	1600.0	0.0	Apply Tip	24.884162146432736	165.457285460917	273.6034126561055	147.7829068190443
14.252	14.342	354.0	560.4	337.2	603.9	26.6	299.2	1.0	Apply Tip	38.081696786627376	204.80111008800796	299.1813810527354	173.1075942630656
14.382	14.492	347.3	522.1	339.4	596.6	29.8	292.3	6.4	Apply Tip	84.59848330920808	232.70046328953097	328.2814470934655	206.90890993060907
14.512	14.762	364.0	504.0	339.4	616.5	32.2	267.5	13.0	Apply Tip	146.3140137455671	266.21519438160976	347.20723096700567	245.8233388295874
14.871	15.001	266.0	535.5	141.9	495.4	0.0	368.3	130.6	Setting Units	261.7869036726592	292.11891461324547	319.3985482472368	299.0296177823246
15.221	15.311	394.1	409.2	1600.0	610.2	3.6	294.7	219.3	Setting Units	151.1265148283559	281.98528930507854	352.3051512218432	274.41014598035144
15.461	15.571	475.0	339.0	0.0	680.8	26.2	286.8	344.7	Setting Units	132.26985076397213	298.04108184171565	377.4084546498967	282.1017933510412
15.611	15.741	474.4	341.3	1.0	685.2	39.2	270.0	360.5	Setting Units	324.9930139263246	293.3791908793689	519.2621604199828	276.4190174697565
15.761	15.881	478.8	346.2	22.1	692.0	75.0	269.2	402.6	Setting Units	879.2601031164846	236.92477078243596	948.851127491874	318.4104522692186
15.901	16.011	439.1	387.5	19.9	656.3	66.3	288.5	404.8	Setting Units	604.5494935269812	215.45908743331162	718.688379843496	320.33464407696215
16.3	18.479	420.3	419.0	4.2	637.5	50.7	312.2	392.5	Setting Units	197.90967668519343	269.1526960464353	420.3530475799767	310.62575044149537
18.529	18.629	246.0	595.0	183.8	481.8	51.5	413.6	184.1	Priming	204.20715771195583	329.7294907760598	385.8567047678342	358.564260528485
18.649	18.769	178.5	707.9	321.4	452.3	0.0	474.6	11.7	Priming	384.63739888679845	388.95304820588245	386.789923795559	410.6023574620212
18.869	19.029	290.6	710.8	351.5	611.0	39.6	411.0	876.5	Priming	193.42514721167726	285.19446610015467	401.03737478378	326.7297138362454
19.119	19.349	314.2	711.1	361.0	642.1	55.0	397.6	22.8	Priming	138.45050576138792	286.57160354766023	366.82177238113695	326.1022951684422
19.369	19.479	322.9	720.7	357.1	655.4	43.0	401.8	10.3	Priming	231.09407849157722	310.3241812082301	351.449094143025	325.1743593445179
19.499	20.109	338.1	746.3	392.0	685.6	53.0	414.6	23.0	Priming	150.52627882303173	286.94613553699924	374.933602646436	324.70631445849006
20.198	22.996	357.8	737.4	407.0	708.1	68.0	401.6	34.8	Priming	133.28675183887324	295.3334849796693	343.8507937577943	325.49963353980803
23.017	23.237	353.2	740.6	397.1	692.4	58.0	398.9	24.5	Priming	197.2864319674948	302.2467483300142	355.3606967701245	318.0004263451502
23.586	23.826	0.0	1093.2	466.3	234.8	384.1	789.6	417.7	Priming	169.52237480230625	379.5910624550784	295.12936524663814	399.7112641518079
23.846	24.066	0.0	1044.4	419.5	229.7	355.1	753.0	407.4	Priming	327.81415374005593	355.69743981896846	365.45277492642	371.3112734281728
24.136	24.356	0.0	1047.3	429.8	250.2	355.5	746.6	399.5	Priming	325.56812693890583	352.7532015713685	362.7206474526276	367.8014854869759
24.396	24.516	0.0	1060.3	445.3	244.8	368.9	761.1	411.7	Priming	331.28746409804256	352.054615595606	366.2428125968105	369.3657374409361
24.666	25.176	0.0	1098.1	485.4	250.3	398.5	786.6	431.5	Priming	335.71594212731446	253.71277767953595	397.68016391941495	250.38692674638634
25.235	25.545	0.0	1072.6	454.9	239.4	381.3	303.1	423.8	Priming	308.08428498961166	224.9094343708856	280.21034311802424	245.96789677500053
25.635	28.074	0.0	1079.4	463.3	247.2	380.8	768.8	415.3	Priming	270.1987295986322	144.57384385140384	265.437721289279	197.30308447650896
28.194	29.183	0.0	1096.3	485.6	239.0	399.9	789.7	433.3	Priming	289.52958615540086	132.49233261045197	277.7464243815872	179.21397424089295
29.253	30.872	0.0	1108.5	496.6	235.6	408.7	798.4	437.6	Priming	364.918523708443	248.27479138260776	301.6634734933123	259.615164039301
31.012	31.082	354.6	578.8	17.0	573.9	0.0	373.7	316.4	Setting Units	668.1783852834754	918.5929825742002	501.42976999278073	851.5873801651067
31.222	31.382	405.5	522.3	0.0	635.7	24.7	308.1	355.2	Setting Units	692.2614484853441	666.2315761519264	462.8509046699146	656.6358842672819
31.402	31.562	462.5	476.2	17.0	722.3	63.0	240.9	608.6	Setting Units	687.3440840818836	580.3589981574939	422.18990344458837	594.1074369303911
31.662	31.782	448.0	496.2	10.2	728.9	38.6	254.0	390.6	Setting Units	678.7507384102473	157.5880628566541	416.98476888219443	52.6128768495492
31.801	31.941	455.4	491.2	1.0	734.9	34.0	253.4	393.7	Setting Units	695.643632861778	180.74527774790843	412.4134518070592	64.33267110487891
31.961	32.181	459.2	490.3	0.0	736.8	35.0	255.1	392.1	Setting Units	687.3080061808334	322.23020775746386	382.4788770296574	343.6936713147618
32.201	32.611	459.8	493.4	5.0	738.3	35.0	250.9	575.9	Setting Units	668.670653636052	427.313526942302	377.1345070151898	449.72193593880115
33.061	34.14	485.1	460.7	4.5	755.8	61.0	237.2	423.4	Setting Units	547.8386798703573	539.3575209763206	315.4477462843679	560.6038821120394
34.22	34.38	472.3	473.3	0.0	746.9	48.0	245.3	408.1	Setting Units	454.6718719379765	657.169016835689	244.9245674083007	673.621047560488
34.4	34.6	454.5	488.5	0.0	727.2	31.0	264.2	393.0	Setting Units	421.2961681170927	899.5147525589747	256.72609873050396	908.0265788296165
34.68	34.78	468.1	480.7	0.0	741.1	39.0	250.9	402.5	Setting Units	449.2341535997985	739.86018481546	246.7689797808851	753.4816727365642
34.95	35.35	487.0	464.9	6.0	759.1	51.0	229.4	417.3	Setting Units	452.89439158004774	812.6987773292125	245.41282118282314	825.9626781454797
35.519	35.629	146.9	787.8	300.6	421.0	9.0	521.1	57.3	Setting Units	433.5723156276331	628.4033676608825	272.3511788518095	643.359294338018
35.809	35.899	237.3	1600.0	1600.0	0.0	334.0	1100.7	1600.0	Injection	470.47460149906743	903.6824663564078	417.0077527483166	903.6824663564078
35.969	36.039	245.5	1600.0	1600.0	0.0	205.1	1144.9	162.0	Injection	384.57130856400755	1086.116015902537	276.34546883759685	1086.116015902537
36.079	36.179	1600.0	1600.0	1600.0	0.0	164.0	1600.0	146.2	Injection	458.59680794630737	1221.8805178903542	253.90820890987186	1221.8805178903542
36.199	36.299	1600.0	1600.0	1600.0	0.0	136.9	1600.0	138.3	Injection	496.68810265064155	656.8058750771102	276.7450948872645	679.2633311285804
36.319	36.429	1600.0	1600.0	1600.0	0.0	98.0	1600.0	76.3	Injection	518.6212609738714	486.3405975922487	310.1726305151144	516.1705415016625
36.469	36.599	180.6	1600.0	1600.0	0.0	87.7	1600.0	53.6	Injection	539.9460147884483	957.3547875498535	341.35942144670906	972.9127772768173
36.649	36.729	1600.0	1600.0	468.4	0.0	83.5	1600.0	53.2	Injection	546.0637977477162	1408.5567081236027	338.925055443994	1408.5567081236027
36.749	36.839	1600.0	1600.0	458.2	0.0	96.6	1600.0	58.1	Injection	525.9098941827497	1370.372941939529	305.54172134500357	1370.372941939529
36.878	36.998	409.7	1600.0	445.6	0.0	86.9	1600.0	51.2	Injection	508.766669280072	461.7403803678785	296.59213605865887	489.4157694976671
37.018	37.128	406.7	1600.0	427.3	0.0	58.2	1600.0	22.6	Injection	512.8138463313536	907.5655110188866	301.4386094955907	921.6758737915568
37.148	37.238	415.8	1600.0	443.6	0.0	46.5	1600.0	17.1	Injection	505.0819479254746	1339.260243567321	260.23148375470834	1339.260243567321
37.298	37.408	430.3	1600.0	441.7	2.0	37.5	1600.0	0.0	Injection	487.3530645008212	1312.3901858822321	274.4847000035274	1312.3901858822321
37.448	37.528	440.6	1600.0	361.6	0.0	37.1	1600.0	7.6	Injection	478.63583346886264	638.5235074457703	282.73180206046897	659.7283208846092
37.618	37.688	461.1	1600.0	306.8	0.0	27.9	1600.0	1.4	Injection	482.4502369663858	635.8120100228446	270.87805256752586	655.3665523611464
37.728	37.828	467.9	1600.0	303.3	2.0	19.2	1600.0	0.0	Injection	489.60385908285497	428.0561911336929	278.7933099218855	453.83725377327664
37.868	38.608	437.8	1600.0	279.5	19.7	0.0	1600.0	2.0	Injection	499.73962600902803	1106.588356829405	277.244354546253	1113.372068137763
38.677	39.077	405.4	1600.0	250.0	19.0	0.0	1600.0	10.8	Injection	495.5998129421415	1189.7932783780307	277.22369223460765	1193.7918657196637
39.117	39.297	390.3	1600.0	1600.0	17.0	0.0	1600.0	14.4	Injection	488.47673816818065	978.1227118131869	268.2115225715785	987.1418025061029
39.377	39.477	387.1	1600.0	1600.0	15.0	0.0	1600.0	15.6	Injection	480.53308799598926	423.67089047632953	278.65735304947776	447.54691835740584
39.987	40.067	256.0	1600.0	63.6	443.5	120.2	1600.0	490.2	Injection	650.5996050711592	1564.120199984643	435.1181808092523	1564.120199984643
40.087	40.527	248.5	1600.0	63.2	440.4	122.0	1600.0	480.9	Injection	631.7879634381172	1187.9880820639275	442.4234674003396	1198.5114585627648
40.646	42.125	240.0	1600.0	49.0	422.5	101.1	1600.0	465.0	Injection	632.8090218953621	1007.9175378667078	429.79557604320456	1022.4752452063359
42.145	43.394	251.3	1600.0	76.1	442.4	139.5	1600.0	491.4	Injection	641.1526355723587	1178.9070952755249	448.0678705102765	1189.3017299616865
43.415	43.645	250.6	1600.0	67.2	431.3	130.3	1600.0	478.1	Injection	610.7260316097572	425.83728379882217	430.3044461408611	456.70870521311747
43.684	43.754	246.6	1600.0	68.0	424.1	128.0	1600.0	476.5	Injection	584.9750478349283	173.48879993299954	393.03801753687264	211.36735872049957
43.994	44.074	0.0	1600.0	307.7	323.7	292.9	946.3	376.0	Injection	571.5025458074344	1472.196318430392	354.6644670405	1472.196318430392
44.094	44.514	0.0	1600.0	381.1	365.2	372.0	890.9	410.3	Injection	469.4838534466606	1181.0871559346358	247.47830645926285	1184.2555614859155
44.534	44.904	0.0	1600.0	394.8	374.4	386.6	909.6	404.4	Injection	411.37949727495555	1070.6409851111948	229.0468509821912	1088.640368328549
44.944	45.744	0.0	1600.0	434.8	401.9	423.5	887.8	435.3	Injection	386.06355049331574	610.8813104549855	391.3379659171161	714.4759844537855
45.763	45.893	0.0	1600.0	442.8	390.0	412.2	887.5	427.5	Injection	783.0403899613269	287.45382808136503	867.7729393566941	318.8583738394638
45.933	46.593	0.0	1600.0	1600.0	361.3	395.1	898.4	401.2	Injection	258.97777947328933	256.3079659095313	320.1127046895998	262.7002988152587
46.633	46.723	0.0	1600.0	437.9	376.7	415.0	881.4	416.0	Injection	264.0316865887127	143.26488596612705	289.3747181212983	197.21524818056645
46.763	46.893	0.0	1600.0	421.8	364.8	404.3	896.3	400.0	Injection	262.990948445595	107.02731433445375	287.2464718645713	163.92327701413853
46.953	47.443	0.0	1600.0	440.2	382.2	427.4	879.2	420.0	Injection	245.18580291141598	128.10097065217414	270.22382896600516	199.32760956527454
47.502	48.042	0.0	1600.0	1600.0	377.0	411.3	856.0	422.8	Injection	240.23664463487947	127.295289632642	251.02039933552433	200.09305514324245
48.082	48.572	0.0	1600.0	436.2	375.5	408.0	882.7	414.6	Injection	213.0196207631313	96.30190763768373	234.16497567416772	169.7423276046489
48.612	49.482	0.0	1600.0	431.2	376.5	404.7	887.2	412.8	Injection	204.24554259669398	93.16367861942935	223.38232831481412	169.51148251514135
49.611	49.731	0.0	1600.0	439.2	381.1	412.7	879.2	418.5	Injection	200.5308442767106	92.88552588863588	219.31872201139348	162.16677479696918
49.831	50.381	0.0	1600.0	433.3	377.8	399.5	312.2	414.0	Injection	216.98366321142854	91.11286083655364	226.02411172080937	159.64370462539722
50.401	50.781	0.0	1600.0	419.5	371.3	407.8	895.7	403.8	Injection	461.91105431856886	84.36720840966126	475.474322676454	143.65005644523606
50.82	51.07	0.0	1600.0	423.1	363.9	401.6	886.4	401.5	Injection	548.9583769265171	121.28320624823321	550.0017918895796	180.48036833819333
51.13	52.059	0.0	1600.0	408.5	375.3	396.6	901.3	405.2	Injection	446.21997513564435	112.91999079042508	479.4626006854758	174.95358006943528
52.12	52.3	0.0	1600.0	390.5	359.1	374.7	910.5	388.1	Injection	380.75916945541144	135.3049584986143	364.5008432005924	200.16246307427136
52.819	52.959	272.8	1600.0	297.3	20.0	0.0	884.6	17.7	Injection	189.1901105800862	110.89155785054325	226.01175115376856	180.42475929780554
52.979	53.079	298.6	1600.0	316.1	18.4	0.0	1600.0	12.1	Injection	192.25323593915994	183.99596560898456	240.72356319111955	248.15303312199458
53.099	53.329	325.1	1600.0	345.9	10.2	5.0	1600.0	2.8	Injection	216.51457301921076	221.3262456309024	272.0310125858835	287.16419415522853
53.369	54.059	337.7	1600.0	1600.0	15.3	0.0	1600.0	9.8	Injection	275.88898201702426	261.42328474035276	324.7939216877994	326.9465242755022
54.078	54.178	387.5	1600.0	256.7	17.0	4.0	1600.0	0.0	Injection	311.6286991442804	310.3959977620028	358.7551410210446	361.40114883627336
54.198	54.328	394.2	1600.0	1600.0	20.1	0.0	1600.0	14.3	Injection	355.94250405300403	372.67042151850956	400.1007588251586	426.14916627858065
54.348	54.748	400.9	1600.0	1600.0	17.9	0.0	1600.0	16.8	Injection	366.45335843628635	397.15504801899465	417.6920807273337	454.5220184416399
54.768	55.228	421.5	1600.0	1600.0	19.2	0.0	1600.0	14.6	Injection	333.0552985864915	333.3279667278559	398.64940424168043	397.09828673764486
55.328	55.748	1600.0	1600.0	1600.0	17.0	8.0	1600.0	0.0	Injection	1338.2529450484958	1476.4389591175113	1338.6197681692304	1476.4389591175113
55.767	55.877	185.4	1600.0	1600.0	113.7	2.8	1600.0	8.5	Injection	1387.3435046880063	1387.3435046880063	1387.3435046880063	1387.3435046880063
55.917	55.987	1600.0	1600.0	581.0	182.8	14.6	1600.0	0.0	Injection	1322.2896808188439	1322.2896808188439	1322.2896808188439	1322.2896808188439
56.027	56.147	56.0	1600.0	209.8	325.1	1600.0	892.0	1600.0	Injection	1343.5028842544402	1343.5028842544402	1343.5028842544402	1343.5028842544402
56.167	56.277	22.7	1600.0	1600.0	327.8	1600.0	736.6	0.0	Remove Tip	1302.4906909456206	1302.4906909456206	1302.4906909456206	1302.4906909456206
56.347	56.447	100.0	825.6	1600.0	354.6	52.2	545.8	21.1	Remove Tip	1319.4612536940976	1319.4612536940976	1319.4612536940976	1319.4612536940976
56.467	56.837	285.3	561.3	1600.0	530.8	57.3	336.2	27.8	Remove Tip	1277.034846822905	1277.034846822905	1277.034846822905	1277.034846822905
56.887	57.127	749.0	313.1	1600.0	1045.3	318.1	9.2	279.7	Remove Tip	1552.8064914856584	1552.8064914856584	1552.8064914856584	1552.8064914856584
57.167	57.267	774.6	1600.0	680.5	1600.0	299.7	0.0	268.9	Remove Tip	1463.7110370561534	1463.7110370561534	1463.7110370561534	1463.7110370561534
57.416	57.566	536.0	483.0	406.5	1600.0	32.6	282.2	12.4	Remove Tip	1120.0571413994912	1120.0571413994912	1120.0571413994912	1120.0571413994912
57.586	57.676	544.1	499.0	431.1	1600.0	62.2	264.1	34.0	Remove Tip	1162.4835482706842	1162.4835482706842	1162.4835482706842	1162.4835482706842
57.696	57.806	559.2	513.7	448.2	1600.0	61.5	277.8	26.9	Remove Tip	1192.1820330805192	1192.1820330805192	1192.1820330805192	1192.1820330805192
57.846	58.116	607.1	1600.0	501.1	1600.0	71.8	161.1	32.3	Remove Tip	1227.5373721398464	1227.5373721398464	1227.5373721398464	1227.5373721398464
58.136	58.266	637.9	599.1	522.1	1600.0	73.5	38.0	34.5	Remove Tip				
58.286	58.376	1600.0	584.0	527.7	1600.0	62.4	19.0	26.8	Remove Tip				
58.396	58.596	1600.0	579.4	544.2	1600.0	69.0	3.0	27.9	Remove Tip				
58.666	58.886	1600.0	596.7	511.9	1600.0	29.1	12.0	0.0	Remove Tip				
58.946	59.096	1600.0	591.0	522.8	1600.0	37.0	3.2	12.8	Remove Tip				
59.195	59.445	1600.0	562.4	533.6	1600.0	38.1	0.0	757.8	Remove Tip				
59.465	59.715	1296.4	561.6	521.4	1600.0	23.8	5.0	761.6	Remove Tip				
59.895	60.025	1600.0	549.2	485.1	1600.0	29.2	12.0	1600.0	Remove Tip				
60.045	60.545	609.9	602.0	442.1	1600.0	31.0	0.0	634.7	Remove Tip				
60.585	61.015	791.2	607.4	448.5	921.6	31.0	9.8	1600.0	Remove Tip				
61.114	61.374	621.5	555.3	461.5	1600.0	31.0	13.6	614.2	Remove Tip				
61.394	62.194	777.4	585.2	446.5	1600.0	26.6	0.0	612.0	Remove Tip				
62.214	62.304	768.3	596.3	437.3	1600.0	22.7	7.1	594.0	Remove Tip				
62.364	62.614	736.2	613.0	444.1	1600.0	34.7	15.0	591.1	Remove Tip				
62.633	62.893	763.3	602.2	447.0	1600.0	32.9	9.9	588.0	Remove Tip				
62.913	63.023	769.7	614.1	439.5	1600.0	23.0	0.0	596.0	Remove Tip				
63.063	64.012	732.6	617.1	442.7	1600.0	32.6	10.0	1600.0	Remove Tip				
64.033	64.123	647.6	634.9	486.8	1600.0	70.1	29.3	1600.0	Remove Tip				
64.152	64.232	777.6	433.9	647.8	1600.0	236.6	39.0	1600.0	Remove Tip				
64.902	64.972	1190.0	20.0	1017.3	1600.0	633.4	371.9	1600.0	Cap On				
65.312	65.562	1600.0	0.0	1600.0	1600.0	556.3	359.8	304.6	Cap On				
65.582	65.982	1600.0	0.0	851.1	1600.0	475.8	320.5	276.0	Cap On				
66.001	66.091	1600.0	0.0	730.2	1600.0	352.3	224.7	292.6	Cap On				
66.261	66.391	1140.4	92.2	378.5	1600.0	26.2	244.6	566.6	Cap On				
66.411	66.531	564.4	36.1	381.3	1600.0	30.9	242.0	568.5	Cap On				
66.551	66.641	556.9	5.0	375.0	802.4	19.1	255.7	577.0	Cap On				
66.661	66.791	533.5	5.8	346.0	777.3	39.8	263.0	596.5	Cap On				
66.831	67.081	1231.3	0.0	295.7	727.2	42.0	305.9	646.6	Cap On				
67.101	67.341	470.5	0.0	271.4	697.1	19.0	332.1	679.7	Cap On				
67.361	67.481	479.5	0.0	275.3	711.1	19.0	327.2	676.0	Cap On				
67.501	67.591	488.7	0.0	279.0	717.0	21.0	321.5	671.9	Cap On				
67.65	67.83	485.6	0.0	270.0	718.2	16.0	324.6	673.7	Cap On				
67.85	68.54	491.3	0.0	278.1	745.3	25.0	308.1	657.2	Cap On				
68.6	68.69	294.0	180.6	67.0	541.1	0.0	490.8	849.0	Cap On				
68.77	68.94	316.0	176.0	51.0	529.1	0.0	484.5	839.8	Cap On				
69.0	69.2	443.0	21.0	192.0	651.1	0.0	363.3	703.3	Cap On				
69.279	69.409	446.2	3.0	201.7	655.9	4.0	340.4	671.2	Cap On				
69.429	69.509	455.3	0.0	216.5	663.5	20.2	318.0	644.2	Cap On				
69.529	69.699	444.9	0.0	216.5	653.5	23.8	302.7	622.8	Cap On				
69.719	69.849	435.9	0.0	212.8	641.0	24.0	293.5	609.6	Cap On				
69.869	69.979	395.9	53.0	138.7	562.6	0.0	361.8	674.2	Cap On				
