start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	Thumb_R	Thumb_L	Index_R	Index_L
15.451	16.42	486.0	510.3	0.0	859.1	39.0	1600.0	402.6	Setting Units	281.44080809749374	180.72749670725884	306.4748435146587	356.4660763425076
16.44	16.68	479.7	518.6	15.0	846.3	42.6	1600.0	400.5	Setting Units	495.3605997064908	345.9906007679735	514.1459094247383	567.278393040236
16.85	16.92	333.1	822.1	153.2	696.9	33.5	405.0	211.5	Priming	514.5077854492995	383.57423716974046	533.4735919124838	581.7319752071908
17.02	17.1	319.8	914.0	319.6	715.9	6.1	484.9	21.9	Priming	517.8956971091553	398.9655157869419	534.0672221024894	587.565056143693
17.12	17.28	343.8	1600.0	371.2	750.3	42.0	479.2	4.1	Priming	509.6139501912044	375.63335191444907	527.1562178839137	582.0438897104541
17.3	17.38	392.6	864.2	404.0	807.1	73.0	445.4	34.9	Priming	502.90059841206516	354.9460144727881	524.2076734786459	578.8123664376213
17.65	20.378	412.3	1600.0	399.3	840.8	61.0	418.0	29.5	Priming	507.27768802620193	365.9843031536884	527.2628689078819	580.6089263225213
20.438	20.568	393.6	1600.0	391.0	807.2	58.0	429.7	22.0	Priming	505.04094021548536	342.90553498697074	529.0770881971306	583.5076282480333
20.968	21.118	0.0	1600.0	557.4	260.7	483.5	897.7	516.7	Priming	545.876542442017	448.27850282247215	558.2375855066906	609.9032561391532
21.138	21.228	0.0	1600.0	544.8	283.8	469.2	882.6	503.1	Priming	520.7975703278078	392.4549655071447	540.9223097884243	595.0155900235525
21.268	21.348	0.0	1600.0	536.5	278.8	465.3	877.5	504.4	Priming	520.7926750635935	385.1188189140665	537.2913843113691	594.1691091938285
21.437	21.677	0.0	1600.0	530.4	275.5	463.0	874.1	506.7	Priming	520.8708294492029	383.41530355130203	540.439981468782	596.5460671810221
22.007	22.687	0.0	1600.0	530.3	295.2	450.7	863.2	485.0	Priming	524.7989582185551	394.12595248796845	540.9565288784963	598.2052057264076
22.737	22.927	0.0	1600.0	502.7	311.7	421.6	832.4	458.3	Priming	518.0670376245708	384.5357981868553	538.7832224135655	595.8490381472368
22.967	27.864	0.0	1600.0	530.8	282.2	455.4	864.9	492.3	Priming	338.97686280199844	290.95758355715617	357.562723302609	472.95824425138727
27.884	28.034	0.0	1600.0	526.0	302.7	441.3	853.2	471.0	Priming	428.48919065892636	439.935433981428	465.8138669291524	457.1914874018183
28.054	28.154	0.0	1600.0	535.9	289.0	456.2	867.8	487.0	Priming	399.5877272961418	423.4297261568502	434.0306894082575	438.8398922104193
28.174	28.304	0.0	1600.0	526.0	307.1	440.5	852.0	470.0	Priming	423.9238409461762	441.3331885868453	469.85689678500023	449.8138058210055
28.323	28.963	0.0	1600.0	521.9	314.7	435.2	847.1	464.0	Priming	425.3102049617713	433.1398285673117	471.778325425	458.9616827974812
29.003	29.313	0.0	1600.0	521.2	308.4	436.2	847.7	468.0	Priming	352.7227272513169	372.6262796926954	376.1688086688845	480.82979777618345
29.443	29.513	443.7	647.5	35.8	755.5	13.9	305.2	321.3	Setting Units	576.4690453466744	482.72767510067223	616.2322809079038	637.960295190648
29.703	29.833	453.3	653.3	0.0	817.2	39.0	276.2	379.8	Setting Units	484.83152573671924	666.9133590858034	556.3471590955673	584.7236831935288
29.853	29.963	465.5	658.4	10.8	840.6	64.0	276.5	411.0	Setting Units	421.96918253257536	745.3453585643332	441.42184942487887	632.9424435951886
29.982	30.202	458.9	662.4	16.2	841.0	68.0	287.8	626.6	Setting Units	146.45910964630082	813.3542478650612	167.32701259499532	949.9196712247696
30.282	30.462	437.9	672.9	0.0	819.8	41.0	313.3	637.7	Setting Units	949.2249393489165	985.1802194683962	981.7909193985442	796.70492802106
30.482	32.611	448.3	674.5	0.0	829.8	47.0	1600.0	405.7	Setting Units	89.67941681836624	997.3556278882538	336.4222291506492	811.2171929122829
32.671	32.751	445.7	639.8	9.0	812.1	41.1	271.8	392.2	Setting Units	175.19878101934208	893.292279530449	149.86735193242856	923.3707689187795
33.75	33.88	300.8	1600.0	330.0	1.0	20.2	1600.0	2.2	Injection	216.63313457081156	804.6742576969873	203.67408741996888	517.2485845683399
33.9	34.07	305.4	1600.0	360.5	0.0	44.7	1600.0	25.9	Injection	228.9117081485283	829.4551519912517	229.81168163902743	552.6116080894283
34.09	34.18	309.3	1600.0	380.2	0.0	53.2	1600.0	33.0	Injection	226.38699592558493	846.9099318789208	241.9067944036493	562.7811819041051
34.2	34.3	308.9	1600.0	373.0	0.0	45.1	1600.0	22.0	Injection	206.85607446061448	856.9365781749171	250.68451689697966	560.2910106733517
34.32	34.42	303.1	1600.0	354.9	0.0	24.0	1600.0	5.4	Injection	205.74265839566291	867.0976140005117	256.1971193782194	571.4236921249009
34.44	34.55	312.1	1600.0	368.6	0.0	29.0	1600.0	7.6	Injection	187.46680060987373	859.8489035835823	233.20268025491677	559.7779016697638
34.57	34.66	334.2	1600.0	394.6	0.0	33.1	1600.0	10.0	Injection	174.1997903274178	851.7673222551701	219.4933611924215	543.1072891708981
34.74	34.82	335.6	1600.0	398.5	0.0	27.5	955.1	6.0	Injection	166.85186560453403	844.9720047846318	219.46998313695343	572.170353373489
34.87	34.97	346.1	1600.0	1600.0	0.0	30.3	1600.0	2.0	Injection	179.77380579134328	848.5463618350404	211.54508099505372	546.811686370758
34.99	35.25	356.0	1600.0	1600.0	3.6	24.2	1600.0	0.0	Injection	202.49450010342744	857.3910606461181	228.8270387397627	560.0615007844322
35.269	36.049	354.0	1600.0	1600.0	9.9	11.7	1600.0	0.0	Injection	211.53062166604568	866.0438081523538	250.29774557075407	586.9724923000832
36.499	36.619	348.3	1600.0	64.8	409.0	108.0	1600.0	444.6	Injection	264.52353358148315	957.4449796268489	383.76476521239357	698.2859727893676
36.639	36.729	332.1	1600.0	68.5	394.4	108.2	1600.0	429.5	Injection	246.42595012534926	919.494872526715	345.9574264535776	672.1324433850964
36.788	37.248	316.4	1600.0	27.5	337.1	67.6	305.4	372.7	Injection	292.0371907047483	924.8033752491415	294.8168758873687	786.7709754243248
37.318	37.828	305.8	1600.0	13.0	324.2	60.3	1600.0	356.8	Injection	462.9327185461967	1176.7860005885832	428.4534533097123	1153.3613485041494
37.888	40.996	297.6	1600.0	0.0	310.9	59.5	294.2	346.4	Injection	552.7029426445251	1418.7435342066115	488.5341073317223	1413.8909168739874
41.016	41.086	292.2	1600.0	0.0	272.1	22.6	322.9	307.1	Injection	532.5272986493011	1418.4562030602144	458.4362159984328	1418.4562030602144
41.166	42.165	292.3	1600.0	0.0	273.7	26.0	1600.0	309.6	Injection	554.6776577290876	1397.2725066569355	479.72595934269407	1390.675704317929
42.325	42.525	307.9	1600.0	251.8	16.1	0.0	1600.0	41.0	Injection	489.46865528150823	1312.3901858822321	401.9227164749643	1312.3901858822321
42.565	42.835	307.0	1600.0	266.4	11.0	0.0	1600.0	26.1	Injection	492.6369084160325	1310.975972319859	399.41184129092807	1310.975972319859
42.855	43.115	306.8	1600.0	287.6	4.0	0.0	1600.0	6.0	Injection	480.5497166560999	1299.6622638208744	392.57187411507886	1299.6622638208744
43.135	43.395	314.8	1600.0	293.2	8.5	0.0	1600.0	4.0	Injection	480.2744298469891	1277.034846822905	376.6473463255693	1277.034846822905
43.534	43.624	0.0	1600.0	441.5	338.5	387.4	1600.0	423.1	Injection	863.4176684918971	1800.29386490095	836.4041411964454	1800.29386490095
43.814	44.084	0.0	1600.0	428.9	361.4	400.1	1600.0	424.2	Injection	550.170680048003	1443.91204718293	512.9031685888569	1443.91204718293
44.104	44.344	0.0	1600.0	460.7	388.2	432.2	1019.1	447.5	Injection	565.2209900649085	1146.8654934470342	420.1166614965064	1110.32908148092
44.364	44.934	0.0	1600.0	482.1	402.7	444.9	183.8	460.3	Injection	538.9150599980408	1209.2380251691554	395.3488629639063	1192.895742556867
45.034	47.313	0.0	1600.0	479.7	395.2	442.4	1001.5	455.0	Injection	198.91115092050097	1285.4988711787826	316.73873085165377	1284.9692175791436
47.332	49.351	0.0	1600.0	487.0	395.1	445.0	1008.9	457.6	Injection	730.5487414470066	535.6918233170873	827.6907474281287	601.8565194979142
49.431	49.831	0.0	1600.0	483.1	395.9	444.7	1008.9	458.8	Injection	468.88830531416124	465.0413693262129	530.7018125374308	489.8709579630645
49.871	50.181	0.0	1600.0	472.5	389.0	435.5	1019.5	450.9	Injection	465.49704586595226	450.64282188750127	494.1196807938287	481.77969632217736
50.261	50.351	275.4	1600.0	261.1	36.7	46.9	419.9	61.6	Injection	450.47408067324824	116.27714149995265	449.14864516142194	46.520339128520355
50.39	50.68	294.0	1600.0	277.7	0.0	14.9	433.0	20.6	Injection	377.26021333451837	195.63262270250567	400.533836045999	210.0403694946944
50.7	50.93	330.0	1600.0	331.7	12.0	13.0	1600.0	0.0	Injection	499.8102187129296	452.0854609357612	559.1542793808951	475.8858491592742
50.95	51.1	344.0	1600.0	369.0	9.1	13.4	1600.0	0.0	Injection	558.7880449930179	538.8755750562875	622.177087448582	570.4270395597371
51.42	51.68	334.0	1600.0	366.9	12.0	11.0	1600.0	0.0	Injection	576.6055099135524	549.5992567682371	630.8350094115222	579.660534376957
51.7	51.95	344.6	1600.0	1600.0	18.4	18.0	965.0	0.0	Injection	588.7721408198438	574.5913169681994	645.9789517462716	610.3918332585491
51.97	52.32	326.3	1600.0	487.5	226.1	19.8	1600.0	0.0	Injection	628.2119892744963	645.832710166441	682.1114811099845	688.5454771769104
52.399	52.519	343.3	1600.0	1600.0	492.7	1600.0	1101.4	1600.0	Remove Tip	589.3232106165594	590.0716857426461	640.0978927061498	639.0759543974634
52.539	52.609	1600.0	1600.0	1600.0	512.6	299.8	885.4	1600.0	Remove Tip	545.4555518337017	526.7533992208628	595.3283211820317	589.8171851068096
52.819	52.929	240.7	674.4	1600.0	567.9	43.7	428.5	20.4	Remove Tip	543.6973666463088	493.0145220499089	488.78788851533045	531.3269751072099
52.949	53.069	384.4	475.4	1600.0	713.8	71.5	256.2	44.6	Remove Tip	515.5245555578231	504.8416158313813	496.2724993330158	545.9305255781549
53.089	53.179	447.5	410.5	1600.0	785.3	85.6	202.2	56.9	Remove Tip	458.2356174852869	473.81042624782737	506.65121402053626	502.65972021986283
53.199	53.299	488.6	376.0	1600.0	840.5	95.5	177.9	69.3	Remove Tip	449.06156129300086	466.6339477912226	482.8085091606416	492.2152808337319
53.339	53.599	491.4	371.2	1600.0	857.3	69.4	205.9	46.5	Remove Tip	461.4562371164689	408.46669245083973	464.05733204785867	444.08841621612976
53.619	53.729	493.1	401.4	1600.0	1600.0	78.7	223.6	54.1	Remove Tip	482.48505375248067	414.4369584274057	463.13269590334863	456.8015856418149
53.748	53.868	443.0	467.1	1600.0	821.6	41.2	283.5	23.1	Remove Tip	394.97838231137416	396.0471991339016	456.62437636140316	431.91653425295493
53.918	54.088	468.2	469.7	441.0	856.8	81.3	272.8	52.3	Remove Tip	532.9665947335793	479.3330056800111	485.1763154022256	508.47419181391814
54.338	54.428	852.0	371.7	855.5	1600.0	458.9	23.0	422.0	Remove Tip	756.4590760036788	872.6241530325526	837.901244667018	888.1671278146472
54.588	54.738	867.0	405.3	880.0	1600.0	469.3	8.9	432.5	Remove Tip	810.9396398506308	865.5165366181266	786.0206330000519	882.8751490748808
54.848	54.998	432.1	606.0	465.9	1600.0	41.8	267.6	4.2	Remove Tip	415.15445850916905	395.8441517015979	485.4847568512896	427.63433757697237
55.018	55.228	476.8	586.2	520.2	1600.0	72.4	104.4	31.1	Remove Tip	461.3664368641762	487.4073413257666	545.0459900047135	503.2694796087961
55.268	55.698	537.7	559.6	555.2	1600.0	69.8	16.0	25.0	Remove Tip	590.7474758232638	630.3367580648189	628.1569299966958	614.5215610798635
55.757	56.766	524.9	736.1	510.8	1600.0	28.3	7.0	1600.0	Remove Tip	365.85127306070257	782.2563108241179	487.20945337042525	799.0905297070163
56.787	57.197	536.6	743.7	496.7	1600.0	31.0	0.0	1600.0	Remove Tip	451.44922817392035	925.1189742123906	535.7235790823478	956.9841787864385
57.266	57.886	537.3	699.0	486.7	1600.0	31.1	0.0	1600.0	Remove Tip	681.5856670244272	685.4047105146801	762.3120791176071	720.0286380849395
57.906	59.245	541.8	683.9	494.6	1600.0	40.3	1.0	1600.0	Remove Tip	640.8777873299022	661.2474532397779	722.6234602219502	697.87002153084
59.265	60.144	537.8	715.8	493.9	1600.0	35.2	0.0	1600.0	Remove Tip	625.4966598607667	637.4622778360831	701.4485151104712	694.135355546975
60.415	61.364	519.1	731.4	472.3	1600.0	41.7	40.6	1600.0	Remove Tip	531.2314418770463	387.952049233482	602.7224718272628	459.66156622957016
61.424	61.564	496.6	569.8	498.7	1600.0	61.2	225.5	1600.0	Remove Tip	1240.2652942012044	215.03369855337928	1240.2652942012044	279.5605367544189
61.694	61.784	871.8	411.6	873.8	1600.0	431.7	40.2	1600.0	Remove Tip	1665.943576475506	444.97759962208534	1665.943576475506	505.1670313764498
61.934	62.064	885.1	382.1	872.0	1600.0	446.4	23.0	1600.0	Remove Tip	1626.3455967290593	393.1500935078741	1626.3455967290593	440.91173833183944
62.234	62.334	836.7	367.1	825.8	1600.0	449.6	14.8	322.9	Remove Tip	1586.7476169826127	351.3046217425823	1586.7476169826127	405.3332720159046
62.503	62.633	983.8	0.0	916.6	1600.0	604.5	319.3	1600.0	Cap On	1554.2207050480315	312.6727816529337	1554.2207050480315	378.54358982663905
62.653	62.743	1013.8	0.0	940.1	1600.0	620.2	335.4	1600.0	Cap On	1511.7942981768385	277.7729521799087	1511.7942981768385	344.87140667029496
62.783	62.893	1023.3	0.0	937.1	1600.0	628.4	340.9	607.1	Cap On	1507.5516574897192	262.53794233852443	1507.5516574897192	346.64472434565766
62.933	63.463	972.6	0.0	874.9	1600.0	569.6	318.0	241.6	Cap On	1483.5100269293766	259.29248874072374	1483.5100269293766	337.0888317282984
63.553	63.763	951.1	0.0	852.6	1600.0	537.6	300.9	248.3	Cap On	1490.5810947412422	1161.164112776637	1490.5810947412422	1168.84314633547
63.953	64.053	362.6	179.2	327.0	1600.0	1.0	1600.0	16.0	Cap On				
64.202	64.352	386.2	29.3	375.3	744.6	30.4	1600.0	5.4	Cap On				
64.422	64.612	417.5	15.0	404.5	789.2	37.2	1600.0	1600.0	Cap On				
64.652	64.742	377.6	31.3	350.1	756.0	0.0	481.3	1600.0	Cap On				
65.731	65.981	394.3	0.0	307.6	772.2	17.0	489.9	1600.0	Cap On				
66.021	66.851	399.8	0.0	301.8	774.3	13.0	490.4	1600.0	Cap On				
66.871	67.111	410.3	0.0	283.5	777.3	13.0	470.1	1600.0	Cap On				
67.151	67.231	420.2	5.0	256.8	776.8	4.0	453.6	1600.0	Cap On				
67.241	67.831	372.0	65.9	165.5	707.5	0.0	491.0	1600.0	Cap On				
67.85	67.93	331.4	117.0	1600.0	640.6	0.0	529.2	1600.0	Cap On				
67.97	68.12	384.5	105.7	111.2	635.7	0.0	529.7	1600.0	Cap On				
68.14	68.26	222.0	198.3	12.5	566.7	1.0	1600.0	1600.0	Cap On				
68.29	68.63	370.2	0.0	195.3	661.8	3.6	365.3	1600.0	Cap On				
