Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
28363.0	28573.0	210	808.0	456.0	Injection
28653.0	28723.0	70	593.0	561.0	Injection
28763.0	29013.0	250	713.0	556.0	Injection
29053.0	29313.0	260	786.0	544.0	Injection
29333.0	29573.0	240	868.0	529.0	Injection
29613.0	29713.0	100	926.0	570.0	Injection
29733.0	29863.0	130	941.0	598.0	Injection
29883.0	30133.0	250	951.0	521.0	Injection
30152.0	30262.0	110	934.0	478.0	Injection
30282.0	30392.0	110	925.0	465.0	Injection
30412.0	30512.0	100	918.0	447.0	Injection
30552.0	30692.0	140	920.0	421.0	Injection
30712.0	31092.0	380	951.0	397.0	Injection
31132.0	31642.0	510	966.0	380.0	Injection
31721.0	31801.0	80	935.0	416.0	Injection
31931.0	32001.0	70	923.0	453.0	Injection
32421.0	32611.0	190	1108.0	172.0	Injection
32631.0	32891.0	260	1137.0	167.0	Injection
32931.0	33751.0	820	1153.0	155.0	Injection
33770.0	34330.0	560	1136.0	129.0	Injection
34630.0	34700.0	70	1272.0	500.0	Injection
34770.0	34880.0	110	1209.0	496.0	Injection
34920.0	35040.0	120	1120.0	493.0	Injection
35080.0	35200.0	120	1062.0	498.0	Injection
35219.0	35329.0	110	1048.0	494.0	Injection
35379.0	35899.0	520	992.0	493.0	Injection
35919.0	36029.0	110	974.0	502.0	Injection
36069.0	36909.0	840	943.0	510.0	Injection
36928.0	36998.0	70	904.0	527.0	Injection
37018.0	37508.0	490	942.0	521.0	Injection
37548.0	37718.0	170	952.0	499.0	Injection
37738.0	39467.0	1729	946.0	479.0	Injection
39547.0	40057.0	510	948.0	480.0	Injection
40187.0	40347.0	160	946.0	495.0	Injection
40366.0	40676.0	310	945.0	474.0	Injection
40766.0	41376.0	610	938.0	470.0	Injection
41396.0	43385.0	1989	927.0	461.0	Injection
43485.0	43725.0	240	935.0	465.0	Injection
44484.0	44584.0	100	525.0	625.0	Injection
44604.0	44994.0	390	670.0	589.0	Injection
45034.0	45264.0	230	778.0	455.0	Injection
45304.0	45484.0	180	855.0	402.0	Injection
45563.0	45843.0	280	908.0	463.0	Injection
45863.0	46343.0	480	886.0	511.0	Injection
46363.0	46513.0	150	821.0	514.0	Remove Tip
46533.0	46613.0	80	769.0	492.0	Remove Tip
47062.0	47192.0	130	794.0	476.0	Remove Tip
47212.0	47342.0	130	908.0	489.0	Remove Tip
47362.0	47862.0	500	935.0	509.0	Remove Tip
47902.0	48172.0	270	978.0	506.0	Remove Tip
48252.0	48352.0	100	943.0	509.0	Remove Tip
48372.0	48732.0	360	905.0	493.0	Remove Tip
48752.0	49032.0	280	908.0	482.0	Remove Tip
49051.0	49721.0	670	936.0	463.0	Remove Tip
49781.0	51560.0	1779	952.0	444.0	Remove Tip
51580.0	52679.0	1099	948.0	458.0	Remove Tip
53119.0	53259.0	140	836.0	517.0	Remove Tip
53279.0	53359.0	80	856.0	498.0	Remove Tip
53569.0	53719.0	150	821.0	467.0	Remove Tip
53749.0	53899.0	150	719.0	493.0	Remove Tip
53958.0	54148.0	190	660.0	971.0	Cap On
54548.0	54728.0	180	966.0	353.0	Cap On
54768.0	54878.0	110	950.0	339.0	Cap On
54898.0	55018.0	120	916.0	327.0	Cap On
55038.0	55178.0	140	939.0	336.0	Cap On
55318.0	55518.0	200	956.0	319.0	Cap On
55538.0	55668.0	130	881.0	337.0	Cap On
55767.0	55847.0	80	813.0	352.0	Cap On
55867.0	55977.0	110	805.0	390.0	Cap On
56017.0	56247.0	230	823.0	385.0	Cap On
56397.0	56677.0	280	592.0	371.0	Cap On
56917.0	57067.0	150	547.0	398.0	Cap On
57107.0	57197.0	90	854.0	397.0	Cap On
57297.0	57367.0	70	872.0	402.0	Cap On
57376.0	57506.0	130	924.0	421.0	Cap On
57716.0	57826.0	110	988.0	392.0	Cap On
57866.0	58046.0	180	949.0	418.0	Cap On
