Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
15301.0	15411.0	110	867.0	401.0	Setting Units
15451.0	16420.0	969	872.0	377.0	Setting Units
16440.0	16680.0	240	893.0	386.0	Setting Units
16850.0	16920.0	70	857.0	443.0	Priming
17020.0	17100.0	80	841.0	354.0	Priming
17120.0	17280.0	160	869.0	367.0	Priming
17300.0	17380.0	80	892.0	393.0	Priming
17650.0	20378.0	2728	886.0	491.0	Priming
20438.0	20568.0	130	921.0	474.0	Priming
20968.0	21118.0	150	813.0	529.0	Priming
21138.0	21228.0	90	866.0	498.0	Priming
21268.0	21348.0	80	875.0	499.0	Priming
21437.0	21677.0	240	878.0	497.0	Priming
22007.0	22687.0	680	867.0	481.0	Priming
22737.0	22927.0	190	879.0	492.0	Priming
22967.0	27864.0	4897	850.0	503.0	Priming
27884.0	28034.0	150	864.0	485.0	Priming
28054.0	28154.0	100	844.0	489.0	Priming
28174.0	28304.0	130	863.0	483.0	Priming
28323.0	28963.0	640	873.0	478.0	Priming
29003.0	29313.0	310	863.0	481.0	Priming
29443.0	29513.0	70	1192.0	722.0	Setting Units
29703.0	29833.0	130	971.0	541.0	Setting Units
29853.0	29963.0	110	933.0	510.0	Setting Units
29982.0	30202.0	220	876.0	496.0	Setting Units
30282.0	30462.0	180	849.0	485.0	Setting Units
30482.0	32611.0	2129	859.0	468.0	Setting Units
32671.0	32751.0	80	899.0	488.0	Setting Units
33750.0	33880.0	130	933.0	564.0	Injection
33900.0	34070.0	170	949.0	525.0	Injection
34090.0	34180.0	90	954.0	488.0	Injection
34200.0	34300.0	100	957.0	457.0	Injection
34320.0	34420.0	100	959.0	449.0	Injection
34440.0	34550.0	110	941.0	435.0	Injection
34570.0	34660.0	90	926.0	403.0	Injection
34740.0	34820.0	80	920.0	376.0	Injection
34870.0	34970.0	100	914.0	350.0	Injection
34990.0	35250.0	260	926.0	317.0	Injection
35269.0	36049.0	780	939.0	294.0	Injection
36499.0	36619.0	120	1040.0	82.0	Injection
36639.0	36729.0	90	1016.0	154.0	Injection
36788.0	37248.0	460	976.0	265.0	Injection
37318.0	37828.0	510	989.0	277.0	Injection
37888.0	40996.0	3108	1017.0	272.0	Injection
41016.0	41086.0	70	1003.0	303.0	Injection
41166.0	42165.0	999	1002.0	304.0	Injection
42325.0	42525.0	200	928.0	569.0	Injection
42565.0	42835.0	270	927.0	586.0	Injection
42855.0	43115.0	260	919.0	609.0	Injection
43135.0	43395.0	260	903.0	614.0	Injection
43534.0	43624.0	90	1273.0	607.0	Injection
43814.0	44084.0	270	1021.0	529.0	Injection
44104.0	44344.0	240	927.0	521.0	Injection
44364.0	44934.0	570	906.0	513.0	Injection
45034.0	47313.0	2279	916.0	512.0	Injection
47332.0	49351.0	2019	944.0	518.0	Injection
49431.0	49831.0	400	951.0	521.0	Injection
49871.0	50181.0	310	938.0	518.0	Injection
50261.0	50351.0	90	597.0	647.0	Injection
50390.0	50680.0	290	721.0	548.0	Injection
50700.0	50930.0	230	872.0	395.0	Injection
50950.0	51100.0	150	934.0	357.0	Injection
51420.0	51680.0	260	941.0	350.0	Injection
51700.0	51950.0	250	949.0	324.0	Injection
51970.0	52320.0	350	984.0	288.0	Injection
52399.0	52519.0	120	936.0	359.0	Remove Tip
52539.0	52609.0	70	897.0	392.0	Remove Tip
52819.0	52929.0	110	917.0	553.0	Remove Tip
52949.0	53069.0	120	923.0	565.0	Remove Tip
53089.0	53179.0	90	896.0	564.0	Remove Tip
53199.0	53299.0	100	881.0	558.0	Remove Tip
53339.0	53599.0	260	840.0	559.0	Remove Tip
53619.0	53729.0	110	835.0	542.0	Remove Tip
53748.0	53868.0	120	823.0	525.0	Remove Tip
53918.0	54088.0	170	882.0	511.0	Remove Tip
54338.0	54428.0	90	1156.0	465.0	Remove Tip
54588.0	54738.0	150	1158.0	430.0	Remove Tip
54848.0	54998.0	150	818.0	487.0	Remove Tip
55018.0	55228.0	210	877.0	485.0	Remove Tip
55268.0	55698.0	430	907.0	441.0	Remove Tip
55757.0	56766.0	1009	920.0	407.0	Remove Tip
56787.0	57197.0	410	945.0	395.0	Remove Tip
57266.0	57886.0	620	930.0	396.0	Remove Tip
57906.0	59245.0	1339	922.0	395.0	Remove Tip
59265.0	60144.0	879	924.0	405.0	Remove Tip
60415.0	61364.0	949	912.0	406.0	Remove Tip
61424.0	61564.0	140	877.0	386.0	Remove Tip
61694.0	61784.0	90	1178.0	347.0	Remove Tip
61934.0	62064.0	130	1150.0	367.0	Remove Tip
62234.0	62334.0	100	1122.0	397.0	Remove Tip
62503.0	62633.0	130	1099.0	640.0	Cap On
62653.0	62743.0	90	1069.0	578.0	Cap On
62783.0	62893.0	110	1066.0	549.0	Cap On
62933.0	63463.0	530	1049.0	530.0	Cap On
63553.0	63763.0	210	1054.0	518.0	Cap On
63953.0	64053.0	100	735.0	390.0	Cap On
64202.0	64352.0	150	890.0	434.0	Cap On
64422.0	64612.0	190	953.0	430.0	Cap On
64652.0	64742.0	90	891.0	435.0	Cap On
65731.0	65981.0	250	860.0	387.0	Cap On
66021.0	66851.0	830	888.0	379.0	Cap On
66871.0	67111.0	240	909.0	395.0	Cap On
67151.0	67231.0	80	917.0	414.0	Cap On
67241.0	67831.0	590	855.0	447.0	Cap On
67850.0	67930.0	80	815.0	458.0	Cap On
67970.0	68120.0	150	822.0	440.0	Cap On
68140.0	68260.0	120	743.0	451.0	Cap On
68290.0	68630.0	340	939.0	461.0	Cap On
