Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
34670.0	35340.0	670	1046.0	157.0	Injection
35359.0	35489.0	130	1040.0	164.0	Injection
35509.0	36299.0	790	1012.0	177.0	Injection
36309.0	36589.0	280	973.0	225.0	Injection
36829.0	36919.0	90	1220.0	505.0	Injection
37068.0	37238.0	170	1096.0	519.0	Injection
37358.0	37468.0	110	1005.0	509.0	Injection
37488.0	37588.0	100	965.0	515.0	Injection
37638.0	37718.0	80	931.0	521.0	Injection
37758.0	38018.0	260	911.0	534.0	Injection
38038.0	38218.0	180	891.0	536.0	Injection
38318.0	38448.0	130	881.0	544.0	Injection
38508.0	40637.0	2129	912.0	561.0	Injection
40806.0	40916.0	110	919.0	565.0	Injection
40956.0	41466.0	510	921.0	536.0	Injection
41506.0	42705.0	1199	900.0	535.0	Injection
42805.0	44654.0	1849	889.0	537.0	Injection
44734.0	45464.0	730	893.0	535.0	Injection
45484.0	45604.0	120	910.0	534.0	Injection
45623.0	45713.0	90	921.0	538.0	Injection
46043.0	46183.0	140	755.0	472.0	Injection
46203.0	46273.0	70	826.0	421.0	Injection
46293.0	46403.0	110	866.0	378.0	Injection
46423.0	46533.0	110	914.0	337.0	Injection
46553.0	46673.0	120	951.0	310.0	Injection
46693.0	46873.0	180	981.0	258.0	Injection
46893.0	47103.0	210	995.0	210.0	Injection
47253.0	47673.0	420	1010.0	161.0	Injection
47692.0	47772.0	80	1060.0	109.0	Injection
47782.0	47862.0	80	1121.0	99.0	Injection
47922.0	48102.0	180	1131.0	237.0	Injection
48192.0	48452.0	260	1025.0	493.0	Injection
48472.0	48622.0	150	985.0	564.0	Remove Tip
48642.0	48732.0	90	949.0	571.0	Remove Tip
48772.0	48882.0	110	927.0	538.0	Remove Tip
48902.0	49032.0	130	921.0	493.0	Remove Tip
49091.0	49451.0	360	910.0	466.0	Remove Tip
49471.0	49581.0	110	875.0	450.0	Remove Tip
49601.0	49731.0	130	859.0	433.0	Remove Tip
49791.0	50001.0	210	869.0	404.0	Remove Tip
50071.0	50221.0	150	866.0	428.0	Remove Tip
50341.0	50431.0	90	871.0	457.0	Remove Tip
50451.0	50551.0	100	883.0	424.0	Remove Tip
50591.0	50851.0	260	893.0	371.0	Remove Tip
50870.0	51520.0	650	924.0	339.0	Remove Tip
51560.0	51660.0	100	945.0	322.0	Remove Tip
52390.0	52920.0	530	947.0	333.0	Remove Tip
53069.0	53619.0	550	974.0	371.0	Remove Tip
53659.0	54189.0	530	961.0	365.0	Remove Tip
54208.0	55008.0	800	936.0	363.0	Remove Tip
55018.0	55188.0	170	1023.0	357.0	Remove Tip
55228.0	55448.0	220	1122.0	353.0	Remove Tip
55468.0	55578.0	110	1165.0	336.0	Remove Tip
55618.0	55788.0	170	1135.0	312.0	Remove Tip
55887.0	55987.0	100	790.0	367.0	Remove Tip
56217.0	56297.0	80	969.0	736.0	Cap On
56317.0	56447.0	130	934.0	638.0	Cap On
56507.0	56617.0	110	912.0	542.0	Cap On
56657.0	56737.0	80	915.0	483.0	Cap On
57037.0	57157.0	120	753.0	112.0	Cap On
57177.0	57307.0	130	812.0	143.0	Cap On
57327.0	57417.0	90	849.0	189.0	Cap On
57437.0	57607.0	170	882.0	215.0	Cap On
57626.0	57716.0	90	932.0	241.0	Cap On
57736.0	57836.0	100	941.0	254.0	Cap On
57856.0	57986.0	130	913.0	249.0	Cap On
58136.0	58386.0	250	833.0	260.0	Cap On
58406.0	58806.0	400	820.0	247.0	Cap On
58826.0	59216.0	390	841.0	231.0	Cap On
59256.0	59366.0	110	829.0	236.0	Cap On
59425.0	59575.0	150	834.0	245.0	Cap On
59615.0	59805.0	190	621.0	273.0	Cap On
59825.0	59955.0	130	577.0	301.0	Cap On
