Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
13632.0	13712.0	80	891.0	624.0	Priming
13802.0	14042.0	240	848.0	654.0	Priming
14112.0	14242.0	130	838.0	304.0	Priming
14292.0	14922.0	630	853.0	316.0	Priming
14941.0	16810.0	1869	855.0	290.0	Priming
16830.0	17220.0	390	872.0	300.0	Priming
17280.0	18010.0	730	896.0	306.0	Priming
18179.0	18409.0	230	912.0	303.0	Priming
18499.0	18759.0	260	933.0	421.0	Priming
19039.0	19109.0	70	541.0	310.0	Priming
19129.0	19359.0	230	610.0	304.0	Priming
19399.0	19639.0	240	699.0	335.0	Priming
19679.0	19959.0	280	727.0	337.0	Priming
20008.0	20308.0	300	735.0	332.0	Priming
20348.0	25945.0	5597	706.0	329.0	Priming
26125.0	26335.0	210	1010.0	588.0	Setting Units
26375.0	26525.0	150	828.0	499.0	Setting Units
26545.0	26625.0	80	812.0	482.0	Setting Units
26644.0	26874.0	230	815.0	464.0	Setting Units
26914.0	27324.0	410	835.0	457.0	Setting Units
27344.0	28893.0	1549	824.0	484.0	Setting Units
28913.0	29283.0	370	741.0	519.0	Injection
29403.0	29573.0	170	472.0	360.0	Injection
29663.0	29853.0	190	555.0	387.0	Injection
29893.0	30113.0	220	525.0	491.0	Injection
30192.0	30272.0	80	658.0	545.0	Injection
30332.0	30592.0	260	793.0	540.0	Injection
30612.0	30862.0	250	847.0	535.0	Injection
30882.0	31142.0	260	865.0	497.0	Injection
31182.0	31552.0	370	866.0	487.0	Injection
31632.0	32122.0	490	856.0	479.0	Injection
32141.0	32751.0	610	862.0	465.0	Injection
32841.0	33101.0	260	907.0	182.0	Injection
33141.0	33341.0	200	926.0	129.0	Injection
33381.0	33641.0	260	935.0	96.0	Injection
33680.0	34739.0	1059	929.0	82.0	Injection
34780.0	35310.0	530	896.0	102.0	Injection
35349.0	35429.0	80	861.0	125.0	Injection
35579.0	35709.0	130	1209.0	295.0	Injection
35779.0	35879.0	100	1068.0	352.0	Injection
35899.0	35969.0	70	1038.0	365.0	Injection
36029.0	36139.0	110	1012.0	373.0	Injection
36179.0	37588.0	1409	1003.0	381.0	Injection
37698.0	40496.0	2798	995.0	374.0	Injection
40576.0	40806.0	230	978.0	365.0	Injection
40966.0	41076.0	110	975.0	357.0	Injection
41096.0	44794.0	3698	965.0	342.0	Injection
44814.0	45114.0	300	961.0	362.0	Injection
45264.0	45344.0	80	592.0	546.0	Injection
45364.0	45474.0	110	576.0	526.0	Injection
45513.0	45603.0	90	625.0	486.0	Injection
45663.0	45903.0	240	717.0	461.0	Injection
45923.0	46193.0	270	750.0	456.0	Injection
46233.0	46353.0	120	758.0	423.0	Injection
46453.0	46623.0	170	853.0	244.0	Injection
46663.0	46773.0	110	890.0	263.0	Injection
46793.0	46893.0	100	1013.0	246.0	Injection
46913.0	47023.0	110	1043.0	270.0	Remove Tip
47073.0	47343.0	270	898.0	478.0	Remove Tip
47362.0	47462.0	100	843.0	531.0	Remove Tip
47482.0	47572.0	90	809.0	554.0	Remove Tip
47592.0	48022.0	430	876.0	585.0	Remove Tip
48042.0	48142.0	100	875.0	544.0	Remove Tip
48272.0	48372.0	100	1395.0	468.0	Remove Tip
48542.0	48692.0	150	798.0	531.0	Remove Tip
48712.0	48872.0	160	833.0	510.0	Remove Tip
48892.0	49142.0	250	875.0	474.0	Remove Tip
49161.0	50270.0	1109	928.0	468.0	Remove Tip
50381.0	51111.0	730	933.0	486.0	Remove Tip
51190.0	51420.0	230	919.0	495.0	Remove Tip
51460.0	51970.0	510	936.0	473.0	Remove Tip
52010.0	52590.0	580	920.0	463.0	Remove Tip
52609.0	53239.0	630	928.0	501.0	Remove Tip
53259.0	54188.0	929	923.0	491.0	Remove Tip
54228.0	54358.0	130	925.0	472.0	Remove Tip
54378.0	54608.0	230	860.0	446.0	Remove Tip
54648.0	55158.0	510	864.0	473.0	Remove Tip
55178.0	55288.0	110	891.0	482.0	Remove Tip
55328.0	55578.0	250	920.0	477.0	Cap On
55668.0	55758.0	90	905.0	476.0	Cap On
55877.0	56227.0	350	881.0	518.0	Cap On
56297.0	56427.0	130	975.0	625.0	Cap On
56447.0	56537.0	90	963.0	554.0	Cap On
56577.0	56667.0	90	942.0	507.0	Cap On
56807.0	57087.0	280	854.0	495.0	Cap On
57127.0	57357.0	230	892.0	489.0	Cap On
57397.0	57487.0	90	910.0	496.0	Cap On
57526.0	57646.0	120	845.0	519.0	Cap On
57666.0	57976.0	310	860.0	515.0	Cap On
57996.0	58176.0	180	815.0	539.0	Cap On
58196.0	58346.0	150	810.0	518.0	Cap On
58366.0	58446.0	80	909.0	530.0	Cap On
58466.0	58726.0	260	917.0	513.0	Cap On
58756.0	58856.0	100	810.0	517.0	Cap On
58896.0	59286.0	390	793.0	493.0	Cap On
59315.0	59455.0	140	894.0	548.0	Cap On
59515.0	59685.0	170	759.0	612.0	Cap On
