Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
10912.0	10982.0	70.0	953.0	616.0	Setting Units
11018.0	11158.0	140.0	980.0	579.0	Setting Units
11549.0	11649.0	100.0	954.0	542.0	Setting Units
11709.0	11859.0	150.0	959.0	545.0	Setting Units
12100.0	12220.0	120.0	917.0	576.0	Setting Units
12259.0	12359.0	100.0	949.0	545.0	Setting Units
12553.0	12623.0	70.0	950.0	548.0	Setting Units
12691.0	12771.0	80.0	955.0	539.0	Setting Units
13518.0	13748.0	230.0	1098.0	323.0	Priming
13940.0	14020.0	80.0	923.0	371.0	Priming
14209.0	14449.0	240.0	935.0	386.0	Priming
14541.0	14711.0	170.0	938.0	381.0	Priming
15007.0	15277.0	270.0	983.0	434.0	Priming
15656.0	15836.0	180.0	610.0	551.0	Priming
16006.0	16116.0	110.0	791.0	506.0	Priming
16290.0	16370.0	80.0	879.0	491.0	Priming
17238.0	17438.0	200.0	940.0	512.0	Priming
17488.0	17568.0	80.0	925.0	528.0	Priming
17620.0	17740.0	120.0	908.0	535.0	Priming
17906.0	18106.0	200.0	842.0	538.0	Priming
18149.0	18309.0	160.0	868.0	514.0	Priming
18455.0	18735.0	280.0	850.0	535.0	Priming
18759.0	18869.0	110.0	890.0	545.0	Priming
18884.0	18984.0	100.0	868.0	548.0	Priming
19154.0	19514.0	360.0	888.0	545.0	Priming
19537.0	19637.0	100.0	881.0	560.0	Priming
19655.0	19935.0	280.0	867.0	558.0	Priming
19957.0	20047.0	90.0	843.0	562.0	Priming
20087.0	20337.0	250.0	863.0	559.0	Priming
20638.0	20768.0	130.0	817.0	542.0	Priming
20786.0	20896.0	110.0	837.0	572.0	Priming
21142.0	21302.0	160.0	825.0	528.0	Priming
21355.0	22284.0	929.0	839.0	532.0	Priming
22355.0	22565.0	210.0	833.0	526.0	Priming
22602.0	22862.0	260.0	842.0	512.0	Priming
22924.0	23324.0	400.0	829.0	524.0	Priming
23454.0	23704.0	250.0	833.0	515.0	Priming
23724.0	23814.0	90.0	801.0	518.0	Priming
23906.0	24206.0	300.0	827.0	516.0	Priming
24293.0	24383.0	90.0	824.0	512.0	Priming
24543.0	24783.0	240.0	764.0	488.0	Priming
24862.0	24932.0	70.0	766.0	498.0	Priming
24955.0	25055.0	100.0	828.0	506.0	Priming
25143.0	25263.0	120.0	1158.0	730.0	Setting Units
25374.0	25464.0	90.0	1038.0	704.0	Setting Units
25501.0	25631.0	130.0	975.0	620.0	Setting Units
25655.0	25775.0	120.0	956.0	596.0	Setting Units
25791.0	25861.0	70.0	930.0	587.0	Setting Units
25945.0	26055.0	110.0	937.0	575.0	Setting Units
26070.0	26200.0	130.0	916.0	569.0	Setting Units
26221.0	26731.0	510.0	906.0	564.0	Setting Units
27050.0	27170.0	120.0	676.0	326.0	Priming
27190.0	27280.0	90.0	772.0	333.0	Priming
27344.0	27704.0	360.0	895.0	398.0	Priming
27723.0	27953.0	230.0	952.0	461.0	Priming
28040.0	29299.0	1259.0	969.0	452.0	Priming
29392.0	29472.0	80.0	997.0	458.0	Priming
29662.0	29732.0	70.0	637.0	550.0	Priming
29768.0	29878.0	110.0	708.0	541.0	Priming
29941.0	30021.0	80.0	759.0	545.0	Priming
30062.0	30152.0	90.0	815.0	549.0	Priming
30211.0	30321.0	110.0	859.0	542.0	Priming
30372.0	30582.0	210.0	875.0	543.0	Priming
31041.0	31191.0	150.0	881.0	550.0	Priming
31341.0	31441.0	100.0	885.0	552.0	Priming
31489.0	32468.0	979.0	891.0	548.0	Priming
32986.0	33766.0	780.0	887.0	555.0	Priming
34010.0	34270.0	260.0	861.0	532.0	Priming
34339.0	34469.0	130.0	857.0	526.0	Priming
34569.0	34819.0	250.0	887.0	535.0	Priming
35139.0	35359.0	220.0	874.0	533.0	Priming
37055.0	38834.0	1779.0	881.0	501.0	Priming
38985.0	39185.0	200.0	880.0	519.0	Priming
39207.0	39387.0	180.0	885.0	537.0	Priming
39422.0	39512.0	90.0	876.0	521.0	Priming
39534.0	39664.0	130.0	879.0	494.0	Priming
39816.0	39886.0	70.0	1195.0	794.0	Setting Units
40146.0	40216.0	70.0	967.0	672.0	Setting Units
40424.0	40504.0	80.0	901.0	604.0	Setting Units
40526.0	40826.0	300.0	895.0	592.0	Setting Units
40954.0	41084.0	130.0	927.0	574.0	Setting Units
41106.0	41226.0	120.0	913.0	566.0	Setting Units
41241.0	41351.0	110.0	929.0	537.0	Setting Units
41555.0	42514.0	959.0	925.0	525.0	Setting Units
42552.0	42752.0	200.0	931.0	547.0	Setting Units
43014.0	43084.0	70.0	461.0	572.0	Injection
43124.0	43214.0	90.0	602.0	521.0	Injection
43250.0	43330.0	80.0	698.0	497.0	Injection
43394.0	43524.0	130.0	845.0	488.0	Injection
43544.0	43804.0	260.0	925.0	491.0	Injection
43824.0	44024.0	200.0	964.0	507.0	Injection
44041.0	44121.0	80.0	962.0	505.0	Injection
44274.0	44384.0	110.0	976.0	450.0	Injection
44539.0	44629.0	90.0	970.0	458.0	Injection
44813.0	44933.0	120.0	986.0	453.0	Injection
45023.0	45183.0	160.0	981.0	455.0	Injection
45652.0	45732.0	80.0	1117.0	135.0	Injection
45749.0	45859.0	110.0	1097.0	143.0	Injection
45921.0	46101.0	180.0	1092.0	159.0	Injection
46460.0	46530.0	70.0	1234.0	440.0	Injection
46657.0	46787.0	130.0	1186.0	391.0	Injection
46808.0	46898.0	90.0	1134.0	390.0	Injection
46942.0	47102.0	160.0	1103.0	397.0	Injection
47139.0	47249.0	110.0	1064.0	441.0	Injection
47272.0	47372.0	100.0	1048.0	417.0	Injection
47542.0	47772.0	230.0	1018.0	431.0	Injection
48208.0	48448.0	240.0	1040.0	405.0	Injection
48507.0	48577.0	70.0	1028.0	419.0	Injection
48641.0	48871.0	230.0	1017.0	426.0	Injection
48941.0	49121.0	180.0	1030.0	432.0	Injection
49161.0	49301.0	140.0	1017.0	453.0	Injection
49318.0	49688.0	370.0	1016.0	430.0	Injection
49760.0	50250.0	490.0	1032.0	410.0	Injection
50535.0	50615.0	80.0	1040.0	412.0	Injection
50715.0	50835.0	120.0	1034.0	413.0	Injection
50956.0	51046.0	90.0	1018.0	423.0	Injection
51468.0	51628.0	160.0	1041.0	436.0	Injection
51709.0	51919.0	210.0	1027.0	425.0	Injection
52209.0	52299.0	90.0	1005.0	433.0	Injection
52389.0	53308.0	919.0	1002.0	438.0	Injection
53328.0	53418.0	90.0	1019.0	425.0	Injection
53476.0	53586.0	110.0	988.0	444.0	Injection
53608.0	53738.0	130.0	1002.0	438.0	Injection
53753.0	54203.0	450.0	1015.0	433.0	Injection
54308.0	54688.0	380.0	1008.0	434.0	Injection
54984.0	55684.0	700.0	1005.0	415.0	Injection
55705.0	56135.0	430.0	1001.0	429.0	Injection
56223.0	56393.0	170.0	1003.0	435.0	Injection
56504.0	56674.0	170.0	1004.0	424.0	Injection
56713.0	56863.0	150.0	1018.0	437.0	Injection
56904.0	57004.0	100.0	1024.0	451.0	Injection
57191.0	57281.0	90.0	600.0	619.0	Injection
57303.0	57413.0	110.0	694.0	597.0	Injection
57593.0	57883.0	290.0	826.0	569.0	Injection
58021.0	58631.0	610.0	830.0	583.0	Injection
59165.0	59235.0	70.0	1295.0	558.0	Remove Tip
59312.0	59422.0	110.0	1131.0	440.0	Remove Tip
59554.0	59624.0	70.0	1001.0	351.0	Remove Tip
59661.0	59811.0	150.0	987.0	357.0	Remove Tip
59854.0	59974.0	120.0	999.0	335.0	Remove Tip
59992.0	60102.0	110.0	1015.0	332.0	Remove Tip
60121.0	60231.0	110.0	1048.0	347.0	Remove Tip
60253.0	60363.0	110.0	1062.0	351.0	Remove Tip
60522.0	60632.0	110.0	874.0	552.0	Remove Tip
60673.0	60953.0	280.0	913.0	566.0	Remove Tip
61139.0	61319.0	180.0	945.0	592.0	Remove Tip
61403.0	61493.0	90.0	968.0	570.0	Remove Tip
61509.0	61779.0	270.0	944.0	599.0	Remove Tip
61803.0	61903.0	100.0	954.0	601.0	Remove Tip
62090.0	62310.0	220.0	967.0	607.0	Remove Tip
62353.0	62553.0	200.0	950.0	603.0	Remove Tip
62700.0	63010.0	310.0	961.0	607.0	Remove Tip
63099.0	63169.0	70.0	966.0	602.0	Remove Tip
63362.0	63472.0	110.0	936.0	588.0	Remove Tip
63658.0	63818.0	160.0	949.0	594.0	Remove Tip
63912.0	64122.0	210.0	948.0	585.0	Remove Tip
64188.0	64278.0	90.0	883.0	535.0	Remove Tip
64319.0	64399.0	80.0	962.0	444.0	Remove Tip
65181.0	65301.0	120.0	1068.0	461.0	Remove Tip
65318.0	65408.0	90.0	1062.0	455.0	Remove Tip
66019.0	66129.0	110.0	1025.0	553.0	Cap On
66211.0	66291.0	80.0	979.0	572.0	Cap On
66378.0	66568.0	190.0	1048.0	570.0	Cap On
66590.0	66660.0	70.0	1040.0	572.0	Cap On
66780.0	66850.0	70.0	896.0	657.0	Cap On
67510.0	67720.0	210.0	960.0	627.0	Cap On
67740.0	68000.0	260.0	968.0	628.0	Cap On
68135.0	68295.0	160.0	919.0	662.0	Cap On
68885.0	68965.0	80.0	991.0	558.0	Cap On
69057.0	69187.0	130.0	983.0	592.0	Cap On
