Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
51300.0	52259.0	959.0	936.0	382.0	Injection
52319.0	52559.0	240.0	930.0	392.0	Injection
53298.0	54038.0	740.0	985.0	413.0	Injection
54114.0	54334.0	220.0	954.0	407.0	Injection
54373.0	58610.0	4237.0	973.0	418.0	Injection
58713.0	59662.0	949.0	971.0	419.0	Injection
59790.0	59870.0	80.0	969.0	467.0	Injection
59911.0	60191.0	280.0	980.0	415.0	Injection
60213.0	62612.0	2399.0	967.0	414.0	Injection
62880.0	62990.0	110.0	710.0	602.0	Injection
63011.0	63121.0	110.0	792.0	569.0	Injection
63157.0	63227.0	70.0	841.0	538.0	Injection
63299.0	63519.0	220.0	888.0	503.0	Injection
63558.0	63958.0	400.0	901.0	487.0	Injection
64169.0	64319.0	150.0	794.0	435.0	Injection
65747.0	65927.0	180.0	813.0	553.0	Remove Tip
65947.0	66207.0	260.0	905.0	537.0	Remove Tip
66331.0	66731.0	400.0	943.0	495.0	Remove Tip
67027.0	67607.0	580.0	962.0	537.0	Remove Tip
67710.0	68749.0	1039.0	947.0	522.0	Remove Tip
68767.0	70136.0	1369.0	943.0	510.0	Remove Tip
70195.0	70355.0	160.0	913.0	503.0	Remove Tip
70445.0	70555.0	110.0	927.0	390.0	Remove Tip
70595.0	70715.0	120.0	938.0	336.0	Remove Tip
70914.0	70984.0	70.0	1051.0	498.0	Remove Tip
71047.0	71137.0	90.0	1003.0	474.0	Remove Tip
71173.0	71553.0	380.0	980.0	464.0	Remove Tip
71746.0	71856.0	110.0	1114.0	615.0	Cap On
71937.0	72007.0	70.0	1057.0	563.0	Cap On
72074.0	72404.0	330.0	1029.0	532.0	Cap On
72574.0	72684.0	110.0	1005.0	460.0	Cap On
72862.0	72972.0	110.0	834.0	529.0	Cap On
72994.0	73124.0	130.0	864.0	554.0	Cap On
73193.0	73343.0	150.0	933.0	518.0	Cap On
73385.0	73685.0	300.0	966.0	527.0	Cap On
73766.0	73966.0	200.0	940.0	557.0	Cap On
74016.0	74406.0	390.0	949.0	564.0	Cap On
