Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
32661.0	32881.0	220	841.0	427.0	Setting Units
33001.0	34010.0	1009	842.0	421.0	Setting Units
34630.0	34730.0	100	653.0	626.0	Injection
34770.0	35030.0	260	779.0	618.0	Injection
35050.0	35660.0	610	882.0	558.0	Injection
35749.0	35859.0	110	943.0	411.0	Injection
36049.0	36129.0	80	917.0	399.0	Injection
36169.0	36409.0	240	894.0	401.0	Injection
36469.0	36629.0	160	882.0	364.0	Injection
36998.0	37108.0	110	874.0	372.0	Injection
37398.0	37638.0	240	862.0	409.0	Injection
37678.0	37908.0	230	845.0	434.0	Injection
38168.0	38508.0	340	846.0	154.0	Injection
38548.0	38658.0	110	877.0	176.0	Injection
38697.0	38807.0	110	911.0	169.0	Injection
38827.0	38927.0	100	931.0	158.0	Injection
38967.0	39187.0	220	952.0	127.0	Injection
39247.0	40196.0	949	965.0	114.0	Injection
40247.0	40417.0	170	984.0	101.0	Injection
40496.0	40916.0	420	989.0	122.0	Injection
40936.0	42105.0	1169	986.0	99.0	Injection
42145.0	42265.0	120	910.0	422.0	Injection
42285.0	44344.0	2059	914.0	480.0	Injection
44584.0	44664.0	80	1203.0	346.0	Injection
44684.0	44784.0	100	1156.0	353.0	Injection
44804.0	44924.0	120	1118.0	349.0	Injection
45064.0	45594.0	530	990.0	361.0	Injection
45613.0	46143.0	530	945.0	378.0	Injection
46183.0	49411.0	3228	912.0	411.0	Injection
49511.0	51940.0	2429	918.0	424.0	Injection
52270.0	52410.0	140	817.0	492.0	Injection
52429.0	52529.0	100	844.0	466.0	Injection
52549.0	52659.0	110	871.0	428.0	Injection
52699.0	53678.0	979	906.0	395.0	Injection
53729.0	53899.0	170	919.0	363.0	Injection
53969.0	54359.0	390	903.0	353.0	Injection
54378.0	55058.0	680	924.0	500.0	Remove Tip
55078.0	55168.0	90	888.0	455.0	Remove Tip
55228.0	55428.0	200	865.0	425.0	Remove Tip
55518.0	55688.0	170	835.0	366.0	Remove Tip
55768.0	55898.0	130	1105.0	399.0	Remove Tip
55967.0	56177.0	210	1071.0	388.0	Remove Tip
56367.0	56477.0	110	867.0	360.0	Remove Tip
56497.0	56577.0	80	852.0	351.0	Remove Tip
56597.0	56707.0	110	853.0	339.0	Remove Tip
56747.0	56997.0	250	888.0	312.0	Remove Tip
57017.0	57107.0	90	906.0	303.0	Remove Tip
57147.0	57427.0	280	914.0	293.0	Remove Tip
57447.0	58177.0	730	922.0	285.0	Remove Tip
58286.0	58426.0	140	933.0	287.0	Remove Tip
58536.0	58776.0	240	939.0	274.0	Remove Tip
58796.0	58976.0	180	945.0	285.0	Remove Tip
58996.0	59596.0	600	953.0	316.0	Remove Tip
59615.0	59725.0	110	933.0	330.0	Remove Tip
59765.0	60475.0	710	939.0	351.0	Remove Tip
60495.0	61694.0	1199	938.0	357.0	Remove Tip
61714.0	62693.0	979	940.0	337.0	Remove Tip
62713.0	62943.0	230	943.0	310.0	Remove Tip
62963.0	63223.0	260	917.0	340.0	Remove Tip
63263.0	63573.0	310	930.0	346.0	Remove Tip
63593.0	63743.0	150	1075.0	330.0	Remove Tip
63763.0	63943.0	180	1164.0	326.0	Remove Tip
63963.0	64173.0	210	1121.0	375.0	Remove Tip
64562.0	64632.0	70	433.0	647.0	Cap On
64652.0	64762.0	110	506.0	721.0	Cap On
64782.0	64872.0	90	588.0	704.0	Cap On
65232.0	65422.0	190	832.0	634.0	Cap On
65512.0	65602.0	90	885.0	606.0	Cap On
65732.0	65842.0	110	1097.0	298.0	Cap On
65862.0	65962.0	100	1043.0	321.0	Cap On
66032.0	66132.0	100	925.0	367.0	Cap On
66301.0	66541.0	240	895.0	388.0	Cap On
66561.0	66661.0	100	856.0	394.0	Cap On
66701.0	66941.0	240	834.0	392.0	Cap On
66961.0	67131.0	170	821.0	391.0	Cap On
67251.0	67381.0	130	847.0	378.0	Cap On
67401.0	67921.0	520	854.0	359.0	Cap On
67980.0	68210.0	230	865.0	363.0	Cap On
68270.0	68640.0	370	883.0	388.0	Cap On
68970.0	69140.0	170	690.0	369.0	Cap On
69170.0	69330.0	160	833.0	394.0	Cap On
69370.0	69600.0	230	828.0	403.0	Cap On
