Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
32121	32281	160	1157	287	Priming
32631	33171	540	690	432	Priming
33251	33811	560	701	423	Priming
33900	34400	500	706	416	Priming
34650	35080	430	705	396	Priming
35100	36889	1789	697	418	Priming
36919	37059	140	672	500	Priming
37079	37249	170	640	452	Priming
37269	37619	350	675	454	Priming
37668	38278	610	720	459	Priming
38368	39178	810	641	473	Priming
39227	39467	240	996	437	Priming
39707	39797	90	981	710	Priming
39817	39907	90	945	692	Priming
39967	40037	70	923	674	Priming
40187	40297	110	770	323	Priming
40317	40567	250	780	343	Priming
40607	40847	240	928	639	Priming
40866	40946	80	920	618	Setting Units
40966	41046	80	980	662	Setting Units
41066	41136	70	990	668	Setting Units
41186	41376	190	1005	622	Setting Units
41436	41516	80	961	611	Setting Units
41556	41686	130	907	643	Setting Units
41706	43915	2209	894	675	Setting Units
43935	44025	90	889	669	Setting Units
44065	44325	260	957	653	Setting Units
44484	45194	710	927	722	Setting Units
45214	45294	80	1006	693	Injection
45314	45564	250	1031	675	Injection
45604	45854	250	1040	651	Injection
45874	47193	1319	1035	636	Injection
47273	47363	90	1196	460	Injection
47383	47533	150	1179	458	Injection
47553	47653	100	1068	513	Injection
47673	47873	200	1059	544	Injection
47932	48212	280	1095	497	Injection
48622	48702	80	1038	586	Injection
48722	49012	290	1063	509	Injection
49052	49642	590	1082	499	Injection
49671	49791	120	998	659	Injection
49881	50081	200	1090	310	Injection
50141	50361	220	1031	378	Injection
50381	50491	110	1029	398	Injection
50531	51071	540	1011	434	Injection
51081	51311	230	994	470	Injection
51330	51530	200	900	453	Injection
51570	51760	190	892	461	Injection
51800	52200	400	917	480	Injection
52220	52680	460	926	493	Injection
52690	52820	130	863	487	Injection
53039	53169	130	868	484	Injection
53189	53339	150	858	470	Injection
53369	53569	200	929	400	Injection
53719	54129	410	870	351	Injection
54149	54349	200	875	396	Injection
54389	54779	390	885	419	Injection
54818	54918	100	902	354	Injection
54938	55118	180	912	368	Injection
55138	55218	80	919	381	Injection
55238	55478	240	882	480	Injection
55498	55748	250	859	500	Injection
55768	56068	300	917	512	Injection
56238	56428	190	939	502	Injection
56447	56667	220	973	501	Injection
56687	56847	160	893	503	Injection
56887	57187	300	914	482	Injection
57207	57297	90	936	479	Injection
57317	57487	170	879	465	Injection
57607	57817	210	912	460	Injection
57837	58077	240	930	465	Injection
58136	58736	600	941	479	Injection
58756	59076	320	908	485	Injection
59116	59296	180	897	483	Injection
59316	59386	70	877	471	Injection
59436	59666	230	887	462	Injection
59686	59966	280	877	457	Injection
60105	60285	180	886	449	Injection
60305	60625	320	915	456	Injection
60665	61065	400	856	464	Injection
61085	61195	110	881	470	Injection
61235	61725	490	918	472	Injection
61964	62064	100	879	757	Injection
62104	62684	580	878	758	Injection
62834	62904	70	880	450	Injection
62924	63034	110	867	457	Injection
63054	63164	110	866	497	Injection
63184	63294	110	872	524	Injection
63333	63433	100	870	544	Injection
63453	63543	90	851	550	Injection
63633	64003	370	737	547	Injection
64023	64403	380	738	539	Injection
64423	64553	130	701	528	Injection
64803	64893	90	1255	603	Injection
64983	65073	90	1258	592	Remove Tip
65272	65452	180	865	582	Remove Tip
65532	65782	250	891	568	Remove Tip
65802	66202	400	931	563	Remove Tip
66222	66412	190	944	588	Remove Tip
66482	66592	110	945	603	Remove Tip
66632	67382	750	956	619	Remove Tip
67581	68301	720	989	599	Remove Tip
68401	68511	110	512	434	Remove Tip
68550	68800	250	491	464	Remove Tip
68870	69020	150	565	462	Remove Tip
69120	69270	150	642	460	Remove Tip
69290	69370	80	663	465	Remove Tip
69390	69630	240	688	463	Remove Tip
69730	69820	90	1099	520	Remove Tip
69970	70130	160	1037	535	Remove Tip
70150	70250	100	1019	531	Remove Tip
70299	70949	650	995	525	Remove Tip
70969	71609	640	984	518	Remove Tip
71649	72159	510	1000	524	Remove Tip
72218	72378	160	1012	523	Remove Tip
72538	72648	110	1002	544	Remove Tip
72668	73298	630	998	528	Remove Tip
73318	74048	730	1008	537	Remove Tip
74137	75996	1859	991	530	Remove Tip
76036	76616	580	978	538	Remove Tip
76636	76936	300	955	563	Remove Tip
76966	77126	160	1107	520	Remove Tip
77166	77286	120	1078	548	Cap On
77305	77395	90	1067	576	Cap On
77415	77545	130	1074	609	Cap On
77565	77695	130	912	651	Cap On
77715	77965	250	852	650	Cap On
78005	78565	560	943	587	Cap On
78665	78775	110	962	559	Cap On
78855	79185	330	921	647	Cap On
79264	79434	170	910	652	Cap On
79454	80064	610	899	659	Cap On
80351	80481	130	914	785	Cap On
80504	80744	240	878	766	Cap On
80803	81013	210	689	419	Cap On
81033	81183	150	666	409	Cap On
81223	81573	350	759	437	Cap On
81663	81793	130	1046	501	Cap On
81903	82123	220	774	494	Cap On
82163	82363	200	991	504	Cap On
82522	82632	110	1182	534	Cap On
82672	82752	80	1132	515	Cap On
82792	82912	120	1391	641	Cap On
82972	83062	90	1313	619	Cap On
83222	83332	110	1225	608	Cap On
83632	83722	90	800	508	Cap On
83782	84202	420	957	526	Cap On
84261	84401	140	887	490	Cap On
