Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
13672.0	13782.0	110	957.0	601.0	Setting Units
13832.0	14102.0	270	980.0	592.0	Setting Units
14352.0	14462.0	110	852.0	401.0	Priming
14501.0	14621.0	120	917.0	442.0	Priming
14641.0	14771.0	130	958.0	476.0	Priming
14791.0	14901.0	110	960.0	482.0	Priming
14921.0	15051.0	130	978.0	480.0	Priming
15071.0	15321.0	250	989.0	484.0	Priming
15341.0	15861.0	520	992.0	472.0	Priming
16011.0	16091.0	80	1135.0	822.0	Priming
16300.0	16430.0	130	1032.0	694.0	Priming
16450.0	16550.0	100	1000.0	676.0	Priming
16890.0	17000.0	110	751.0	370.0	Priming
17040.0	17220.0	180	777.0	361.0	Priming
17240.0	17560.0	320	773.0	360.0	Priming
17740.0	19109.0	1369	780.0	380.0	Priming
19219.0	19569.0	350	799.0	395.0	Priming
19589.0	19659.0	70	788.0	401.0	Priming
19698.0	19898.0	200	791.0	393.0	Priming
20098.0	23016.0	2918	799.0	386.0	Priming
23036.0	23266.0	230	773.0	388.0	Priming
23306.0	23926.0	620	787.0	378.0	Priming
23966.0	24236.0	270	769.0	385.0	Priming
24256.0	25825.0	1569	787.0	366.0	Priming
26025.0	26135.0	110	1257.0	764.0	Setting Units
26185.0	26395.0	210	1074.0	671.0	Setting Units
26484.0	26564.0	80	998.0	641.0	Setting Units
26584.0	26674.0	90	987.0	635.0	Setting Units
26734.0	27234.0	500	992.0	652.0	Setting Units
27254.0	27384.0	130	995.0	639.0	Setting Units
27404.0	27684.0	280	1003.0	654.0	Setting Units
27724.0	28683.0	959	1005.0	640.0	Setting Units
28703.0	28803.0	100	1018.0	628.0	Setting Units
28843.0	28933.0	90	940.0	630.0	Setting Units
29103.0	29173.0	70	929.0	625.0	Injection
29393.0	29493.0	100	1011.0	565.0	Injection
29773.0	29863.0	90	935.0	529.0	Injection
29982.0	30052.0	70	951.0	472.0	Injection
30072.0	30142.0	70	971.0	451.0	Injection
30182.0	30332.0	150	997.0	412.0	Injection
30352.0	30452.0	100	1032.0	375.0	Injection
30472.0	30732.0	260	1086.0	332.0	Injection
30752.0	31052.0	300	1123.0	295.0	Injection
31072.0	31522.0	450	1133.0	277.0	Injection
31601.0	31851.0	250	1154.0	260.0	Injection
31871.0	32721.0	850	1170.0	247.0	Injection
33970.0	34080.0	110	1124.0	312.0	Injection
34100.0	34580.0	480	1129.0	338.0	Injection
34620.0	35110.0	490	1141.0	324.0	Injection
35749.0	35829.0	80	1555.0	251.0	Injection
35869.0	35959.0	90	1321.0	294.0	Injection
36149.0	36269.0	120	1123.0	349.0	Injection
36289.0	36399.0	110	1056.0	343.0	Injection
36718.0	39117.0	2399	957.0	341.0	Injection
39157.0	39847.0	690	970.0	320.0	Injection
39907.0	40387.0	480	961.0	324.0	Injection
40406.0	40796.0	390	972.0	327.0	Injection
40836.0	40946.0	110	945.0	329.0	Injection
40956.0	41116.0	160	893.0	361.0	Injection
41136.0	41686.0	550	904.0	371.0	Injection
41706.0	41896.0	190	928.0	375.0	Injection
41955.0	42075.0	120	949.0	380.0	Injection
42115.0	42345.0	230	940.0	312.0	Injection
42365.0	43464.0	1099	947.0	301.0	Injection
43634.0	44374.0	740	944.0	293.0	Injection
44434.0	45513.0	1079	953.0	302.0	Injection
45673.0	46173.0	500	744.0	544.0	Remove Tip
46303.0	46503.0	200	872.0	489.0	Remove Tip
46553.0	46653.0	100	894.0	491.0	Remove Tip
46723.0	47463.0	740	919.0	496.0	Remove Tip
47632.0	47762.0	130	1084.0	370.0	Remove Tip
47782.0	47902.0	120	1016.0	477.0	Remove Tip
48332.0	48452.0	120	1219.0	473.0	Remove Tip
48472.0	48652.0	180	1162.0	441.0	Remove Tip
48901.0	49001.0	100	968.0	618.0	Remove Tip
49021.0	49151.0	130	993.0	613.0	Remove Tip
49171.0	49431.0	260	1014.0	604.0	Remove Tip
49471.0	49541.0	70	1020.0	623.0	Remove Tip
49601.0	50091.0	490	1030.0	657.0	Remove Tip
50151.0	50401.0	250	1067.0	665.0	Remove Tip
50420.0	50520.0	100	1082.0	656.0	Remove Tip
50590.0	50680.0	90	1063.0	650.0	Remove Tip
50790.0	50950.0	160	994.0	730.0	Remove Tip
51120.0	51280.0	160	1036.0	569.0	Remove Tip
51420.0	51550.0	130	1074.0	551.0	Remove Tip
51570.0	51660.0	90	1092.0	558.0	Remove Tip
51740.0	51940.0	200	1093.0	563.0	Remove Tip
51999.0	52229.0	230	1071.0	588.0	Remove Tip
52269.0	52509.0	240	1058.0	569.0	Remove Tip
52589.0	55147.0	2558	1034.0	576.0	Remove Tip
55318.0	55428.0	110	1287.0	164.0	Remove Tip
55487.0	55577.0	90	1291.0	244.0	Remove Tip
55617.0	55717.0	100	1293.0	252.0	Remove Tip
55807.0	55947.0	140	801.0	328.0	Cap On
55967.0	56107.0	140	870.0	340.0	Cap On
56207.0	56297.0	90	964.0	730.0	Cap On
56417.0	56547.0	130	981.0	607.0	Cap On
56567.0	56697.0	130	1003.0	569.0	Cap On
56737.0	56947.0	210	1007.0	516.0	Cap On
56996.0	57076.0	80	967.0	612.0	Cap On
57116.0	57216.0	100	982.0	584.0	Cap On
57286.0	57366.0	80	998.0	562.0	Cap On
57386.0	57496.0	110	1024.0	563.0	Cap On
57516.0	57596.0	80	985.0	539.0	Cap On
57656.0	57766.0	110	1028.0	550.0	Cap On
58356.0	58466.0	110	1018.0	500.0	Cap On
58486.0	58576.0	90	1028.0	497.0	Cap On
58616.0	58726.0	110	999.0	536.0	Cap On
58785.0	58865.0	80	1057.0	399.0	Cap On
58905.0	59145.0	240	1037.0	338.0	Cap On
59205.0	59405.0	200	1057.0	334.0	Cap On
59415.0	60135.0	720	1070.0	401.0	Cap On
60175.0	60265.0	90	1009.0	444.0	Cap On
60424.0	60534.0	110	974.0	546.0	Cap On
60554.0	60684.0	130	1006.0	537.0	Cap On
60704.0	60964.0	260	1007.0	505.0	Cap On
61004.0	61254.0	250	1016.0	489.0	Cap On
61274.0	61544.0	270	1022.0	480.0	Cap On
61734.0	61814.0	80	1019.0	485.0	Cap On
