Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
43085	43315	230	1120	630	Injection
43335	43455	120	1096	638	Injection
43605	43695	90	1233	417	Injection
43755	43855	100	1184	387	Injection
43875	44015	140	1241	310	Injection
44105	44305	200	1253	322	Injection
44464	44604	140	1042	661	Injection
44624	45094	470	1127	626	Injection
45144	45344	200	1016	663	Injection
45374	45534	160	923	667	Injection
45694	45854	160	1285	387	Injection
45974	46074	100	1265	394	Injection
46243	46333	90	1248	407	Injection
46353	46483	130	1235	401	Injection
46543	46783	240	1236	382	Injection
46823	47872	1049	1238	394	Injection
47892	48152	260	1183	365	Injection
48192	48482	290	1169	364	Injection
48532	49182	650	1203	387	Injection
49202	49632	430	1167	376	Injection
49661	49991	330	1233	285	Injection
50071	50151	80	1224	272	Injection
50191	50441	250	1262	235	Injection
50721	50911	190	1183	297	Injection
50921	51141	220	1187	285	Injection
51161	51251	90	1179	296	Injection
51271	51371	100	1171	313	Injection
51410	52030	620	1186	304	Injection
52120	52230	110	1099	364	Injection
52290	52570	280	1108	334	Injection
52620	52970	350	1095	387	Injection
52990	53240	250	1123	361	Injection
53259	53369	110	1132	369	Injection
53409	53559	150	1160	370	Injection
53629	53899	270	847	671	Injection
53959	54149	190	889	653	Injection
54259	54489	230	893	647	Injection
54908	54998	90	910	374	Injection
55168	55288	120	1179	609	Injection
55308	55558	250	1096	582	Remove Tip
55578	55738	160	1013	595	Remove Tip
55838	55958	120	1090	492	Remove Tip
55978	56118	140	1063	519	Remove Tip
56138	56388	250	1054	546	Remove Tip
56537	56667	130	1021	583	Remove Tip
56687	56807	120	1005	574	Remove Tip
56827	58016	1189	973	564	Remove Tip
58127	58257	130	972	549	Remove Tip
58336	58416	80	1141	531	Remove Tip
58456	58676	220	1127	540	Remove Tip
58706	59086	380	984	568	Remove Tip
59156	59316	160	1112	550	Remove Tip
59446	60036	590	922	581	Remove Tip
60055	60295	240	918	560	Remove Tip
60335	60835	500	917	536	Remove Tip
60955	61884	929	921	535	Remove Tip
62024	63133	1109	913	540	Remove Tip
63174	63874	700	896	550	Remove Tip
63893	63983	90	898	535	Remove Tip
64023	64133	110	944	514	Remove Tip
64593	64733	140	1058	505	Remove Tip
64753	64833	80	1089	573	Remove Tip
64853	64933	80	1018	559	Remove Tip
65552	65672	120	683	619	Remove Tip
65692	65762	70	773	565	Cap On
65832	65922	90	1058	500	Cap On
65942	66182	240	1032	502	Cap On
66202	66412	210	983	511	Cap On
66502	66712	210	1058	515	Cap On
66772	67002	230	1090	528	Cap On
67041	67701	660	1031	538	Cap On
67771	67871	100	1231	546	Cap On
67891	67971	80	1167	587	Cap On
67991	68121	130	1117	599	Cap On
68141	68251	110	1106	610	Cap On
68421	68631	210	950	611	Cap On
68690	68920	230	987	630	Cap On
68960	69140	180	986	613	Cap On
69220	69320	100	980	602	Cap On
69360	69490	130	1011	651	Cap On
69660	69770	110	999	572	Cap On
69990	70070	80	1007	549	Cap On
70090	70160	70	1015	539	Cap On
70240	70440	200	994	478	Cap On
70509	70599	90	988	462	Cap On
