Thumb_L	Index_L	Action
1177.8605838717506	1177.8605838717506	Injection
798.1116905957984	798.1116905957984	Injection
1185.898304481388	1185.898304481388	Injection
1078.128919011096	992.5969132408475	Injection
1063.8733222538033	973.4746613007583	Injection
1082.2050752973742	1082.2050752973742	Injection
1082.2050752973742	1082.2050752973742	Injection
1082.2050752973742	1082.2050752973742	Injection
1082.2050752973742	1082.2050752973742	Injection
1082.2050752973742	1082.2050752973742	Injection
589.7108669878655	589.7108669878655	Injection
1082.2050752973742	1082.2050752973742	Injection
624.6263980642472	624.6263980642472	Injection
890.4162336689127	890.4162336689127	Injection
1082.2050752973742	1082.2050752973742	Injection
209.1338473519217	209.1338473519217	Injection
80.52781143239739	80.52781143239739	Injection
286.20149626349945	286.20149626349945	Injection
873.8038726338223	873.8038726338223	Injection
566.0808275499722	566.0808275499722	Injection
469.52746218927416	469.52746218927416	Injection
274.91129686573174	274.91129686573174	Injection
88.62243786113804	88.62243786113804	Injection
1082.2050752973742	1082.2050752973742	Injection
270.4296533013344	270.4296533013344	Injection
76.83583453841456	76.83583453841456	Injection
1082.2050752973742	1082.2050752973742	Injection
268.4805349785061	268.4805349785061	Injection
1082.2050752973742	1082.2050752973742	Injection
1082.2050752973742	1082.2050752973742	Injection
1082.2050752973742	1082.2050752973742	Remove Tip
155.4757567325278	155.4757567325278	Remove Tip
1082.2050752973742	1082.2050752973742	Remove Tip
1082.2050752973742	1082.2050752973742	Remove Tip
1082.2050752973742	1082.2050752973742	Remove Tip
441.366920996085	441.366920996085	Remove Tip
1376.632822348884	1376.632822348884	Remove Tip
1329.8363372548342	1329.8363372548342	Remove Tip
1052.8130850335438	1052.8130850335438	Remove Tip
835.1782792130438	835.1782792130438	Remove Tip
1198.3732942435165	1198.3732942435165	Remove Tip
1175.259903544803	1175.259903544803	Remove Tip
1296.1038747403406	1296.1038747403406	Remove Tip
1311.2152946252913	1311.2152946252913	Remove Tip
1195.5792970045297	1195.5792970045297	Remove Tip
1181.3640621255715	1181.3640621255715	Remove Tip
1082.2538782660622	1082.2538782660622	Remove Tip
1067.9718898407766	1067.9718898407766	Remove Tip
1030.027830880748	1030.027830880748	Remove Tip
1013.2698317586481	1013.2698317586481	Remove Tip
1030.9271602592694	1030.9271602592694	Remove Tip
1014.7192965766595	1014.7192965766595	Remove Tip
999.5684321357407	999.5684321357407	Remove Tip
1019.2557400379417	1019.2557400379417	Remove Tip
1021.2810049828192	1021.2810049828192	Cap On
1033.2271771632395	1033.2271771632395	Cap On
1050.5481617620696	1050.5481617620696	Cap On
1022.494643464207	1022.494643464207	Cap On
1050.6105346988265	1050.6105346988265	Cap On
1070.5506886283017	1070.5506886283017	Cap On
1068.8091178183386	1068.8091178183386	Cap On
1028.2769412676844	1028.2769412676844	Cap On
1052.4604138831526	1052.4604138831526	Cap On
1071.3620517075008	1071.3620517075008	Cap On
1229.1242375938114	1229.1242375938114	Cap On
1210.5329374436592	1210.5329374436592	Cap On
1188.3857191948437	1188.3857191948437	Cap On
1167.4021084773624	1167.4021084773624	Cap On
1244.0267332078383	1244.0267332078383	Cap On
1241.2236467960695	1241.2236467960695	Cap On
1275.2758477579287	1275.2758477579287	Cap On
1200.4369482331808	1200.4369482331808	Cap On
