Thumb_L	Index_L	Action
1026.7826734033026	982.5958468660602	Injection
1022.0838860173898	933.1110705804805	Injection
945.7839665919818	784.7941786268905	Injection
863.9780601192977	870.7585477350544	Injection
1040.2489087917454	851.7630106459352	Injection
1063.9512174105998	912.9871398485412	Injection
1055.1950044774421	916.19663904035	Injection
1053.1771836681014	919.6908595101584	Injection
1046.4689681215716	910.2039046027079	Injection
1042.239414232261	911.2322807557254	Injection
1041.5957060412757	911.9506633701582	Injection
1040.9554778919414	910.9953349428266	Injection
1042.651003684021	914.1760962564107	Injection
1040.7347373168761	912.5700742596983	Injection
1041.86209876219	912.6613033668588	Injection
1030.2660189662818	894.1184272036917	Injection
863.9780601192977	870.7585477350544	Injection
863.9780601192977	870.7585477350544	Injection
863.9780601192977	870.7585477350544	Injection
735.8197275546586	598.5586687487016	Injection
863.9780601192977	870.7585477350544	Injection
863.9780601192977	870.7585477350544	Injection
863.9780601192977	870.7585477350544	Injection
700.2144396663633	870.7585477350544	Injection
845.7680603183009	690.0023499702096	Injection
849.550249726362	692.9443965832206	Injection
993.0040932759431	810.1935290074911	Injection
996.5263165811871	811.4208708644322	Injection
829.927398051943	674.0524058187463	Injection
993.717282309773	809.6129173450312	Remove Tip
977.9894151478263	805.2025804534942	Remove Tip
998.0287892466607	818.2585491678556	Remove Tip
1003.4399291092212	839.0576661323739	Remove Tip
1006.4114725879973	844.5213065717038	Remove Tip
1008.4377579930841	859.3820081969359	Remove Tip
1007.1678170470991	858.6755176706774	Remove Tip
1023.3977279544888	869.7903721138464	Remove Tip
1148.305833291282	962.7348828186039	Remove Tip
1123.5222684125752	1092.0142797144194	Remove Tip
823.9007874647182	777.4471232239714	Remove Tip
710.4428081752181	658.1130495028806	Remove Tip
717.6365932181761	673.7393191761255	Remove Tip
702.6797255428385	677.5912869119188	Remove Tip
730.184210073981	726.2904040776407	Remove Tip
778.0263114786068	764.8731111152346	Remove Tip
777.0468114159818	773.9185813259007	Remove Tip
787.2333476181617	780.0134162446217	Remove Tip
798.0572091216778	779.1479953617269	Remove Tip
785.2209776773595	769.6289801807318	Cap On
791.0769792960878	774.774033727021	Cap On
786.8781316875894	776.2497663178805	Cap On
784.7658577570276	769.7033738252737	Cap On
786.3555172752143	778.3314584619849	Cap On
781.911742386355	773.2980972783653	Cap On
777.4387890934992	762.9772092735294	Cap On
767.6708413942416	767.3009840794391	Cap On
767.5915645898632	761.7620635813311	Cap On
771.5214996621772	758.5126395035054	Cap On
753.9203221672193	745.8061120758009	Cap On
863.9780601192977	634.5660793425569	Cap On
