Wrist_L	Thumb_L	Index_L	Middle_L	Ring_L	Pinky_L	Time
1275.5092167035568	1048.845486734476	1037.998359354634	1137.3995530102723	1177.267013750885	1174.8030634588388	15.48
1288.6943838683126	1036.5243675347438	1022.446859252818	1127.3800531080362	1169.7156603628898	1173.1554550252552	15.52
1294.243414409078	1010.377275408151	979.1240119025044	1063.1156953993159	1097.9730820809896	1127.0718841375128	15.56
1314.6038921216484	988.2981974939624	957.8609864626352	1033.2673817720947	1070.5102582511345	1107.210385579995	15.6
1337.5688213099386	975.9822784752905	940.5588148240969	1015.4828070182091	1059.960840868234	1110.8636363399128	15.64
1365.8360389353486	975.6033073498863	910.9696932674505	1011.4049310460974	1075.8155346147005	1128.8886091913303	15.68
1380.1491179293864	973.5523646177979	902.099687174202	1021.7242205042393	1088.851982795192	1140.9105195260436	15.72
1408.1819026824105	970.9414174714847	910.5859629146956	1022.6302559233875	1082.6472743371473	1136.0488605268245	15.76
1424.2670577087192	965.9554420295322	895.7888833387844	1014.2032667250459	1080.1254165008568	1133.725452634199	15.8
1434.9042211073163	965.0922660839459	925.3413662274273	1050.0077189207236	1101.0152400626353	1140.3010474267455	15.84
1447.6906602006031	949.7701141110254	954.410955529475	1069.5558184636081	1109.2319823641187	1143.5387011413807	15.88
1472.0912327050007	946.4936158707702	905.6314017938038	1018.8706209360708	1074.8435802743386	1135.6278908440106	15.92
1471.3486233889298	941.7753385272738	891.9659942464765	1021.3429374422462	1082.126887746228	1134.435103623841	15.96
1496.7909748045292	943.6148992649007	887.0045141029154	1024.7005834635827	1079.844732860349	1141.603162932371	16.0
1495.5756426976275	950.088162081064	889.4256659803799	1025.1153692690714	1087.8356233815996	1152.3263399581826	16.04
1511.52670778525	945.9047646333096	920.96465545459	1041.4379653342994	1097.8702370238548	1159.5517051782724	16.08
1507.5261712749923	950.6036408297556	938.9779823751443	1045.3086604980035	1096.7775998709797	1161.3429331278887	16.12
1515.4229760222943	951.2427574693552	967.6569194140086	1066.2729694752143	1113.6370314969763	1182.5372277380277	16.16
1509.1791633862724	953.8406165132051	945.9854793750831	1055.6936000303076	1110.8639233600509	1171.6216895204718	16.2
1515.7408777863307	950.3423505796337	959.0471977665904	1062.2634881229083	1110.456098224596	1180.607139666182	16.24
1507.413001687673	951.6757910512456	939.6257780126562	1068.4508516267463	1127.3197734185412	1188.0448618830108	16.28
1508.4455858746812	945.4320458169609	914.0603537548819	1046.8126017881752	1106.7263302105025	1168.7565143371032	16.32
1504.0641586996082	946.8328271454842	932.78590612923	1045.8687312695708	1099.8191338009406	1161.845507750445	16.36
1509.8651499939247	948.1756344351447	959.4812091050225	1064.842896317313	1117.813138643062	1184.919972905239	16.4
1506.8695190969424	945.2509298044503	937.3925631530415	1058.79062564549	1112.4477907516007	1177.2156133898293	16.44
1504.679341854338	947.9638729293553	966.1415553462982	1073.0617920058967	1121.8754274192106	1187.8696501504473	16.48
1498.9541562519094	949.0468254401022	939.0543377686303	1054.4837419755145	1107.0920005438231	1170.900229800825	16.52
1501.4900989664886	953.7648908374463	976.1441407474347	1081.105773138247	1129.9089038471805	1189.8573957837857	16.56
1486.031061721364	954.4202424399136	937.9014608265221	1054.6017032327984	1109.5206568795777	1163.1802044101125	16.6
1492.099537998796	951.3510525858654	971.0247907457272	1074.2704834358758	1117.433109935035	1175.3179565019987	16.64
1493.6659993927867	945.1983539307522	945.6357425584806	1051.449318709699	1095.07245874455	1160.5702112379997	16.68
1492.6276174721947	953.3513645505213	963.0052706425803	1068.1884326189643	1109.2716227407727	1170.751862003431	16.72
1514.4135246819044	966.0412312790938	930.2111442480284	1049.7151115923866	1109.1156929995757	1183.448604354841	16.76
1542.506449263726	1001.0318191335496	979.1044820553418	1069.9901472083518	1128.360617567961	1195.9367339463886	16.8
1578.6526019225792	1040.7591413840412	1071.4579849553159	1171.4890337310196	1236.7435886748233	1294.1201311516168	16.84
1626.831102771156	1143.63379332323	1134.704864751955	1236.4553583745194	1303.59634564053	1342.0732524660855	16.88
1637.2919188866929	1188.7398670863895	1193.193485998401	1258.9695060166405	1335.1356435222124	1372.508119490538	16.92
1654.6019301133806	1226.0311118825002	1237.3810257264145	1314.3750568067494	1394.7491245108333	1418.4433314886862	16.96
1662.8769231106558	1263.033706419111	1298.778035912932	1448.2250920387519	1504.5497247170617	1486.055041955372	17.0
1667.6167568085368	1286.5467429523196	1321.8267180838682	1441.363661408589	1503.7604789349634	1485.4567025178847	17.04
1683.800469774685	1319.7744987950364	1371.3868786014827	1528.9434218150047	1572.3940594703952	1536.432944107436	17.08
1696.0013603868097	1352.1541955047192	1393.2760127517606	1553.3277321402268	1596.7236219939025	1563.1925662443575	17.12
1698.3728233857225	1375.5601595451792	1418.774875897656	1586.9710097083062	1625.6175182393995	1598.2858819827654	17.16
1700.4981339612489	1394.3252785014859	1437.0549775326858	1590.399728264255	1631.0879459137748	1606.1011024834456	17.2
1697.2482221781613	1407.095348221924	1432.071727446708	1529.60124660807	1588.9146250055408	1581.4364647905172	17.24
1698.8537218919462	1423.4610980961656	1448.0363024772578	1550.8745771108975	1606.6819949818532	1601.825573035378	17.28
1696.8500460405007	1433.4567881785827	1460.069069434548	1563.80830319916	1617.1022117106693	1608.461938806611	17.32
1686.1062544308297	1440.843616530326	1461.198115540539	1558.8567364607857	1613.0011020874772	1601.915786156138	17.36
1664.9232304229502	1435.017404201068	1458.1496165949095	1552.6120213317824	1599.458965061606	1585.0767464428495	17.4
1641.2353077761134	1427.795075447105	1448.879688170056	1553.846391545005	1597.337936519648	1576.3119554332502	17.44
1616.9193271260394	1417.955560291694	1441.3795111594168	1542.1985941959244	1583.8013818917807	1562.8790471212728	17.48
1597.7541955061179	1405.7142150847756	1423.8956907840848	1509.412141475094	1552.2911381279316	1537.829986654941	17.52
1587.372291969592	1392.1835317435714	1413.0542050478996	1497.9015520462478	1542.4987090807915	1531.5757685562885	17.56
1579.18950435417	1384.9965325034086	1407.770345833809	1492.9247377880963	1537.5290396650728	1525.9257742162383	17.6
1574.3591881635084	1373.4675299504036	1396.557482380184	1486.9363918085032	1536.8402170963313	1522.2445448580352	17.64
1565.6035611740692	1367.4659902764354	1380.2206012550612	1473.342964451647	1527.0529057314764	1517.2214391596738	17.68
1559.7338504129739	1360.7224461682313	1379.5312530836222	1469.3101853429214	1515.4373611358612	1504.2281452639859	17.72
1559.2008698461793	1359.2270832852719	1375.353884177932	1482.782619064042	1528.069142947885	1513.309694728366	17.76
1548.2784181239017	1352.1092834939313	1367.980954247358	1455.4663016656245	1505.1424133949674	1494.9541676595004	17.8
1541.4494638368478	1347.9085755300293	1370.7453540485503	1461.1170058382777	1504.6229093493848	1492.0344307453868	17.84
1538.034146862849	1342.4734657766924	1357.9760546290092	1452.9799216423414	1501.7749729462596	1491.1216698047942	17.88
1534.9509888270393	1340.971513404433	1361.7235911834732	1452.1194042724665	1503.0328438345036	1491.9554107724457	17.92
1532.2840604852454	1338.8020406307746	1360.7867851235383	1453.7703668060155	1501.5186067325546	1491.3749748141583	17.96
1529.0460015940616	1333.3999679787003	1356.6794345742248	1446.5648972191746	1493.273610780016	1483.1404973834974	18.0
1525.7319705882312	1335.2658450518434	1349.7820815554671	1434.1325612102692	1485.0007048147604	1478.995491354516	18.04
1523.0657568634078	1336.6774352626164	1346.36580189428	1416.8292773288838	1466.625259641877	1466.2206945940156	18.08
1521.681201424913	1333.8886004922615	1350.2393277718786	1419.4692329521831	1472.8865334501506	1472.84223380483	18.12
1520.4038353760673	1332.1566331516574	1347.0347850842734	1413.6398921243756	1468.8515356646794	1473.5971438078852	18.16
1522.0201044372477	1329.9908095030155	1345.0611997762835	1414.2753298797077	1469.4388919962964	1472.4230270183466	18.2
1520.9838745959376	1331.8736116293367	1343.0061583814022	1404.4832492869245	1456.2737837732423	1463.5093920879274	18.24
1525.099517516285	1334.4381184843776	1351.4168781245187	1429.0047294248614	1484.5280409019267	1483.7884587097597	18.28
1524.410595517431	1337.5299787336585	1355.7419116346211	1417.9135531736695	1467.2365959077931	1474.3473359715454	18.32
1528.4904443984342	1340.1922508700663	1374.9615715331765	1469.2802603896116	1510.6453319279585	1499.642534199414	18.36
1531.8653339993266	1341.930121458731	1374.1011110357854	1506.7143117095088	1540.826254752202	1513.0434319424107	18.4
1530.609670815155	1343.9443588300066	1363.7618874762904	1491.5623692655918	1530.2989766365283	1501.138083473633	18.44
1529.4073728242029	1341.567557830249	1359.616997175421	1498.136883623183	1535.4605442581137	1502.7518229775008	18.48
1524.0563871881807	1338.4955897325851	1360.6227118770814	1472.318877752761	1513.6724587750434	1494.2547107159705	18.52
1525.1195229004477	1337.338272908653	1363.9396589188582	1488.2303216681742	1525.7127045301695	1499.8774936797076	18.56
1516.9521209660375	1335.563549156119	1341.146756709274	1431.0143756770392	1484.716033638098	1473.0135808053142	18.6
1515.0580812511776	1332.4911341340762	1348.1808391172938	1443.4432878578941	1493.818483763777	1480.6345797517454	18.64
1511.1390618884668	1331.0106569339237	1346.9850854763686	1427.5124492685495	1476.3588099849674	1468.9407937349736	18.68
1509.5917794956747	1331.140972154451	1345.0141579929664	1418.9232652866967	1467.8957639241466	1466.9514535472288	18.72
1512.8239088036532	1332.4674032487537	1347.8410312972283	1439.8326869484436	1488.78521012548	1479.4701107412113	18.76
1509.1254654864604	1333.816727616497	1343.6740279819699	1417.4903205198257	1470.311975122276	1471.3092939556725	18.8
