Thumb_L	Index_L	Action
747.6634814071114	734.5626180570644	Injection
744.6555281079494	733.5480533484478	Injection
746.202227418665	735.0102127143039	Injection
746.4649821313853	735.1701890793723	Injection
746.1682700437914	736.169155038959	Injection
745.2009875688041	731.3667417593566	Injection
744.7583551383082	730.4997039360688	Injection
745.3117988758264	734.2216983879435	Injection
868.0432811757541	847.8516452094477	Injection
1003.9831792910463	1028.3410449939115	Injection
1251.925882590404	1269.0885939722505	Injection
1698.049133347388	1658.621356222823	Injection
579.5394951286888	579.5394951286888	Injection
0.0	0.0	Injection
0.0	0.0	Injection
0.0	0.0	Injection
135.51254493919078	135.51254493919078	Injection
0.0	0.0	Injection
693.76894928899	693.76894928899	Injection
922.6790226486943	922.6790226486943	Injection
911.5664606416507	911.5664606416507	Injection
910.0141985691666	910.0141985691666	Injection
909.1057529017426	909.1057529017426	Injection
911.6408864743148	911.6408864743148	Injection
922.2159749427261	922.2159749427261	Injection
932.0775258118514	932.0775258118514	Injection
929.6414802417852	929.6414802417852	Injection
928.5409464942992	928.5409464942992	Injection
623.8856673152166	623.8856673152166	Injection
62.901726364908974	62.901726364908974	Injection
29.209623444558332	29.209623444558332	Injection
0.0	0.0	Injection
0.0	0.0	Injection
0.0	0.0	Injection
0.0	0.0	Injection
0.0	0.0	Injection
265.81572892202496	265.81572892202496	Injection
187.07897960978437	187.07897960978437	Injection
111.30708986869415	111.30708986869415	Injection
92.5018522055043	92.5018522055043	Injection
0.0	0.0	Injection
0.0	0.0	Injection
275.8916713197085	275.8916713197085	Injection
0.0	0.0	Injection
182.3349334006194	182.3349334006194	Injection
137.4567011115491	137.4567011115491	Remove Tip
0.0	0.0	Remove Tip
372.2105780328647	372.2105780328647	Remove Tip
0.0	0.0	Remove Tip
224.20986228099156	224.20986228099156	Remove Tip
376.108346432092	350.1364639743675	Remove Tip
770.4518793469878	709.6922468505035	Remove Tip
1201.3157893176026	1082.5795632407344	Remove Tip
303.6865320603978	272.5944745482166	Remove Tip
0.0	0.0	Remove Tip
405.2406039539219	364.9882280150786	Remove Tip
599.7205276470826	543.9121699164702	Remove Tip
1134.9638029896082	1024.5445567989482	Remove Tip
1066.7781384150844	995.6789874735738	Remove Tip
1023.8919186031783	962.0549813350933	Remove Tip
1103.697854102038	1078.1445223412147	Remove Tip
1136.1347493674302	1136.1347493674302	Remove Tip
904.8023631166177	849.131803914498	Remove Tip
885.8880628232182	831.6099138361573	Remove Tip
887.8677635846512	847.480482432399	Remove Tip
891.934224012192	854.8543178166549	Remove Tip
889.501044009808	863.6706263059338	Remove Tip
876.3980398406615	840.9487065265765	Remove Tip
883.8358734990622	847.2190210876809	Cap On
873.8889213443472	850.8329022460066	Cap On
872.8361059210431	843.8604128479562	Cap On
883.0550839098337	865.1424620448943	Cap On
887.5813371793924	858.1841405029669	Cap On
891.155453776191	859.6714489954901	Cap On
896.0988192425607	865.1600783474075	Cap On
898.728767017376	860.797172499522	Cap On
903.2334661991802	873.8215768167593	Cap On
896.3241788022414	852.2241258420466	Cap On
900.5604743819192	851.874058230923	Cap On
902.7798710189862	859.5564056989817	Cap On
898.5826842506392	839.1644509569367	Cap On
903.9548163689476	842.6566726968824	Cap On
917.7331155147084	865.4487764883423	Cap On
913.8076221598102	874.3738947000169	Cap On
912.4407936885436	855.8394393969505	Cap On
920.4228666731577	865.4111225993547	Cap On
