Thumb_R	Index_R	Time
1325.5214237013652	1250.9707657658157	19.16
1347.112365780092	1267.2667279179666	19.2
1353.5109420730223	1287.8686476965868	19.24
1379.1826689474178	1303.5203811998115	19.28
1401.6576572982565	1323.5227349743925	19.32
1420.3608716557808	1345.459087653934	19.36
1437.6848366010738	1367.3007037915154	19.4
1453.4323118769335	1388.4567561270715	19.44
1475.0825209652473	1410.3057055378604	19.48
1481.0824404659916	1427.0572405892817	19.52
1494.8212681845919	1445.2873914768943	19.56
1508.9786808606284	1461.8672621301607	19.6
1530.7528376773903	1471.5722833227703	19.64
1526.8275149311344	1480.1342898046667	19.68
1527.3237104004713	1485.6673279483207	19.72
1530.622051029856	1490.1720527746995	19.76
1534.2236907078186	1493.1399263848052	19.8
1529.7179032494403	1496.8254683530354	19.84
1537.5308756686475	1499.0543393603673	19.88
1530.9866812562907	1503.1844247626125	19.92
1532.8201643869925	1505.2294609036514	19.96
1524.9769150788484	1499.1325862488216	20.0
1536.969127133118	1500.2322913591418	20.04
1523.7243124397307	1495.7565003778127	20.08
1518.1928744651743	1490.0360219649385	20.12
1530.7034086387644	1492.5682435770022	20.16
1516.1151783834712	1486.192790826937	20.2
1522.5345866294329	1490.6157144297156	20.24
1525.1658028486056	1488.6981397691225	20.28
1520.1236555435744	1482.949274362196	20.32
1508.2168142632345	1478.942751368067	20.36
1521.4141160349395	1481.5958455593852	20.4
1523.1679672063622	1482.7806382508318	20.44
1517.089744052034	1478.8001357415674	20.48
1519.7293815794135	1477.4716370753758	20.52
1510.5451244757776	1478.6175186280307	20.56
1515.5382298897698	1477.722389942043	20.6
1503.5484570096282	1476.314566860493	20.64
1504.6968508876823	1477.081143786635	20.68
1508.4659603733598	1476.6430842233501	20.72
1512.7765321838292	1477.2581332598954	20.76
1515.156827329436	1479.6050575171782	20.8
1513.841077831281	1478.394521627639	20.84
1518.487923281114	1482.897066565617	20.88
1518.4926331469612	1480.5778952313042	20.92
1515.8022552101095	1481.3473039336936	20.96
1516.3054930548114	1482.3304884219472	21.0
1516.34070114801	1479.4174847115037	21.04
1510.6942837489664	1483.85983663383	21.08
1514.2874259047362	1479.4455298105636	21.12
1504.6437566180691	1475.5807939587226	21.16
1506.8228647198973	1477.9696254447747	21.2
1511.5476835733625	1479.363549468102	21.24
1511.204572130764	1475.9511199164062	21.28
1504.197034007323	1478.1484825651341	21.32
1501.6644823922813	1477.7207986478104	21.36
1505.548404238705	1475.7823555980333	21.4
1506.3325252558834	1478.6429697795454	21.44
1514.5911556402332	1478.6824333817317	21.48
1512.9406639053057	1473.8314661325805	21.52
1509.0941878023757	1479.3510314224636	21.56
1507.5937173654488	1477.54236231827	21.6
1505.888438171562	1476.257460566548	21.64
1502.662704526694	1475.9605283101876	21.68
1505.8431274985355	1474.8857490515609	21.72
1505.807545043826	1476.2109377785096	21.76
1507.5701142051796	1475.6894222763262	21.8
1510.216116018128	1473.235456177934	21.84
1500.5556274051305	1475.2479096044337	21.88
